idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
0.70_5.00_3300_23_230_550,1676,0.7,5.0,3300.0,23.0,230.0,550.0,2.391,41,2656.0,3928.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.68878,128.552,30154.6,51343.4,111652.6,2388.6,1749.6,2388.6,Myz_max/UW,0,0.25,
0.50_3.00_4500_31_170_325,1677,0.5,3.0,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.17978,128.536,16424.4,76308.3,109157.1,2294.4,2008.4,2294.4,Myz_max/UW,0,0.32,
1.00_3.50_4500_31_170_325,1678,1.0,3.5,4500.0,31.0,170.0,325.0,1.912,76,4059.0,4932.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.17978,128.536,16424.4,87209.5,120058.3,2307.9,2018.5,2307.9,Myz_max/UW,0,0.31,
1.00_3.00_4200_31_170_400,1679,1.0,3.0,4200.0,31.0,170.0,400.0,2.353,71,3690.0,4698.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.50293,128.471,22305.0,63064.7,107674.7,2314.5,2041.9,2314.5,Myz_max/UW,0,0.31,
0.70_5.00_3600_15_170_400,1680,0.7,5.0,3600.0,15.0,170.0,400.0,2.353,61,3174.0,4014.0000000000005,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.24199,128.457,15623.9,73323.4,104571.1,2384.6,1944.6,2384.6,Myz_max/UW,0,0.27,
0.50_4.50_3900_27_170_325,1681,0.5,4.5,3900.0,27.0,170.0,325.0,1.912,66,3473.0,4318.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.96295,128.424,13759.7,79807.8,107327.1,2355.4,1976.6,2355.4,Myz_max/UW,0,0.29,
1.00_5.00_3900_27_170_325,1682,1.0,5.0,3900.0,27.0,170.0,325.0,1.912,66,3473.0,4318.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.96295,128.424,13759.7,87788.6,115307.9,2369.5,1986.8,2369.5,Myz_max/UW,0,0.29,
0.50_5.00_3600_15_110_250,1683,0.5,5.0,3600.0,15.0,110.0,250.0,2.273,94,3330.0,3862.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.43451,128.419,6184.8,80708.1,93077.7,2753.6,2297.5,2753.6,Myz_max/UW,0,0.3,
0.70_4.00_3600_31_110_250,1684,0.7,4.0,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.43409,128.383,7539.7,63987.7,79067.0,2872.1,2403.1,2872.1,Myz_max/UW,0,0.35,
1.00_3.00_4500_27_140_325,1685,1.0,3.0,4500.0,27.0,140.0,325.0,2.321,92,4099.0,4891.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.26719,128.357,15213.5,77819.7,108246.6,2430.9,2171.2,2430.9,Myz_max/UW,0,0.38,
0.70_3.50_4500_19_110_250,1686,0.7,3.5,4500.0,19.0,110.0,250.0,2.273,118,4216.0,4777.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.3194,128.309,8227.5,94086.4,110541.4,2615.5,2334.6,2615.5,Myz_max/UW,0,0.36,
0.50_4.00_3600_27_140_325,1687,0.5,4.0,3600.0,27.0,140.0,325.0,2.321,74,3199.0,3991.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.30914,128.29,12173.0,60940.6,85286.6,2588.1,2150.4,2588.1,Myz_max/UW,0,0.29,
1.00_4.50_3600_27_140_325,1688,1.0,4.5,3600.0,27.0,140.0,325.0,2.321,74,3199.0,3991.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.30914,128.29,12173.0,67711.8,92057.8,2604.3,2161.8,2604.3,Myz_max/UW,0,0.28,
0.30_4.50_3900_31_230_400,1689,0.3,4.5,3900.0,31.0,230.0,400.0,1.739,49,3339.0,4450.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.52643,128.25,22020.5,73768.1,117809.2,2154.1,1776.6,2154.1,Myz_max/UW,0,0.25,
0.70_5.00_4500_23_110_175,1690,0.7,5.0,4500.0,23.0,110.0,175.0,1.591,118,4261.0,4734.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.17712,128.239,4709.1,132145.3,141563.5,2698.4,2307.8,2698.4,Myz_max/UW,0,0.35,
0.50_4.50_3600_31_200_400,1691,0.5,4.5,3600.0,31.0,200.0,400.0,2.0,52,3065.0,4124.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.14479,128.192,19711.3,62158.0,101580.6,2337.9,1884.0,2337.9,Myz_max/UW,0,0.28,
1.00_5.00_3600_31_200_400,1692,1.0,5.0,3600.0,31.0,200.0,400.0,2.0,52,3065.0,4124.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.14479,128.192,19711.3,68373.8,107796.4,2352.1,1893.8,2352.1,Myz_max/UW,0,0.26,
0.30_5.00_3900_31_200_325,1693,0.3,5.0,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,7.02143,128.189,14765.2,85778.0,115308.4,2275.9,1866.5,2275.9,Myz_max/UW,0,0.27,
0.30_3.50_3900_23_170_400,1694,0.3,3.5,3900.0,23.0,170.0,400.0,2.353,66,3429.0,4359.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.8338,128.184,18997.2,62238.7,100233.1,2310.3,1977.5,2310.3,Myz_max/UW,0,0.3,
0.30_3.50_4200_27_200_400,1695,0.3,3.5,4200.0,27.0,200.0,400.0,2.0,60,3682.0,4706.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.31998,128.16,22166.3,71761.8,116094.5,2162.8,1862.8,2162.8,Myz_max/UW,0,0.27,
0.70_4.50_3600_23_140_325,1696,0.7,4.5,3600.0,23.0,140.0,325.0,2.321,74,3216.0,3975.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.30251,128.141,11624.9,68433.4,91683.2,2571.7,2130.8,2571.7,Myz_max/UW,0,0.31,
0.70_5.00_3600_31_170_325,1697,0.7,5.0,3600.0,31.0,170.0,325.0,1.912,61,3159.0,4032.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.4399,128.131,13139.0,72632.0,98909.9,2478.4,2006.6,2478.4,Myz_max/UW,0,0.26,
0.50_4.50_3300_27_230_550,1698,0.5,4.5,3300.0,27.0,230.0,550.0,2.391,41,2628.0,3956.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.67074,128.116,31613.7,45696.9,108924.3,2397.7,1767.3,2397.7,Myz_max/UW,0,0.24,
1.00_5.00_3300_27_230_550,1699,1.0,5.0,3300.0,27.0,230.0,550.0,2.391,41,2628.0,3956.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.67074,128.116,31613.7,50266.6,113493.9,2413.7,1776.4,2413.7,Myz_max/UW,0,0.21,
0.50_4.00_4500_31_110_175,1700,0.5,4.0,4500.0,31.0,110.0,175.0,1.591,118,4247.0,4748.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.17132,128.11,5004.5,107409.5,117418.6,2767.0,2364.5,2767.0,Myz_max/UW,0,0.38,
1.00_4.50_4500_31_110_175,1701,1.0,4.5,4500.0,31.0,110.0,175.0,1.591,118,4247.0,4748.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.17132,128.11,5004.5,119343.9,129353.0,2784.0,2376.6,2784.0,Myz_max/UW,0,0.38,
0.70_3.50_4200_23_140_325,1702,0.7,3.5,4200.0,23.0,140.0,325.0,2.321,86,3816.0,4575.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.55689,128.089,13560.0,77080.1,104200.1,2437.9,2142.4,2437.9,Myz_max/UW,0,0.37,
0.70_3.00_4500_23_170_400,1703,0.7,3.0,4500.0,23.0,170.0,400.0,2.353,76,4029.0,4959.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.18809,127.988,21923.5,75184.5,119031.4,2230.7,1993.6,2230.7,Myz_max/UW,0,0.35,
0.70_4.50_3900_15_170_400,1704,0.7,4.5,3900.0,15.0,170.0,400.0,2.353,66,3474.0,4314.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.82223,127.908,16927.0,79853.8,113707.8,2296.7,1959.9,2296.7,Myz_max/UW,0,0.33,
0.70_4.50_4500_23_230_400,1705,0.7,4.5,4500.0,23.0,230.0,400.0,1.739,56,3974.0,5014.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.69022,127.907,23677.5,104494.0,151849.1,2029.0,1747.1,2029.0,Myz_max/UW,1,0.27,
0.50_3.00_3900_31_170_400,1706,0.5,3.0,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.82297,127.865,20710.1,53227.2,94647.3,2358.5,2033.5,2358.5,Myz_max/UW,0,0.31,
1.00_3.50_3900_31_170_400,1707,1.0,3.5,3900.0,31.0,170.0,400.0,2.353,66,3390.0,4398.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.82297,127.865,20710.1,60831.0,102251.1,2372.6,2044.2,2372.6,Myz_max/UW,0,0.3,
0.50_3.50_4500_15_170_400,1708,0.5,3.5,4500.0,15.0,170.0,400.0,2.353,76,4074.0,4914.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.18275,127.855,19533.2,87855.3,126921.7,2200.3,1965.6,2200.3,Myz_max/UW,0,0.34,
1.00_4.00_4500_15_170_400,1709,1.0,4.0,4500.0,15.0,170.0,400.0,2.353,76,4074.0,4914.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.18275,127.855,19533.2,98837.2,137903.6,2213.7,1975.7,2213.7,Myz_max/UW,0,0.3,
0.50_4.00_3900_19_170_400,1710,0.5,4.0,3900.0,19.0,170.0,400.0,2.353,66,3451.0,4337.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.82065,127.852,17994.8,70919.9,106909.6,2302.8,1967.4,2302.8,Myz_max/UW,0,0.29,
1.00_4.50_3900_19_170_400,1711,1.0,4.5,3900.0,19.0,170.0,400.0,2.353,66,3451.0,4337.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.82065,127.852,17994.8,78799.9,114789.6,2317.0,1977.5,2317.0,Myz_max/UW,0,0.3,
0.50_4.50_3600_19_170_400,1712,0.5,4.5,3600.0,19.0,170.0,400.0,2.353,61,3151.0,4037.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.21755,127.846,16609.1,65695.0,98913.2,2392.6,1957.0,2392.6,Myz_max/UW,0,0.27,
1.00_5.00_3600_19_170_400,1713,1.0,5.0,3600.0,19.0,170.0,400.0,2.353,61,3151.0,4037.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.21755,127.846,16609.1,72264.6,105482.7,2407.9,1967.2,2407.9,Myz_max/UW,0,0.25,
0.50_5.00_4200_19_140_250,1714,0.5,5.0,4200.0,19.0,140.0,250.0,1.786,86,3888.0,4505.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.91675,127.843,8219.6,110022.4,126461.6,2439.7,2088.4,2439.7,Myz_max/UW,0,0.35,
0.30_5.00_4200_19_230_400,1715,0.3,5.0,4200.0,19.0,230.0,400.0,1.739,52,3695.0,4694.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.12562,127.84,21112.6,99370.5,141595.7,2038.9,1724.1,2038.9,Myz_max/UW,1,0.24,
0.30_4.50_3600_19_110_250,1716,0.3,4.5,3600.0,19.0,110.0,250.0,2.273,94,3316.0,3877.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.40972,127.83,6570.9,72755.3,85897.1,2770.5,2312.6,2770.5,Myz_max/UW,0,0.34,
0.50_5.00_4200_27_110_175,1717,0.5,5.0,4200.0,27.0,110.0,175.0,1.591,110,3954.0,4441.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.60731,127.82,4531.1,113789.4,122851.6,2766.5,2331.6,2766.5,Myz_max/UW,0,0.4,
0.30_4.50_4200_15_200_400,1718,0.3,4.5,4200.0,15.0,200.0,400.0,2.0,60,3745.0,4643.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.30315,127.809,19152.6,92798.2,131103.5,2112.7,1819.2,2112.7,Myz_max/UW,0,0.26,
0.50_5.00_4500_15_230_400,1719,0.5,5.0,4500.0,15.0,230.0,400.0,1.739,56,4017.0000000000005,4972.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.68409,127.809,21522.9,117444.4,160490.1,1992.7,1720.4,1992.7,Myz_max/UW,1,0.27,
0.70_4.50_3300_31_140_325,1720,0.7,4.5,3300.0,31.0,140.0,325.0,2.321,68,2884.0,3706.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.75845,127.801,11604.3,55033.4,78242.0,2766.6,2181.7,2766.6,Myz_max/UW,0,0.3,
0.50_5.00_4500_19_200_325,1721,0.5,5.0,4500.0,19.0,200.0,325.0,1.625,65,4077.0,4914.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,6.02458,127.795,15368.0,120979.0,151715.0,2116.5,1816.1,2116.5,Myz_max/UW,0,0.26,
0.50_3.50_3600_31_230_550,1722,0.5,3.5,3600.0,31.0,230.0,550.0,2.391,45,2903.0,4282.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.15308,127.787,35958.1,44608.7,116524.9,2225.3,1803.8,2225.3,Myz_max/UW,0,0.25,
1.00_4.00_3600_31_230_550,1723,1.0,4.0,3600.0,31.0,230.0,550.0,2.391,45,2903.0,4282.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.15308,127.787,35958.1,50184.8,122101.0,2239.2,1813.3,2239.2,Myz_max/UW,0,0.24,
0.30_3.50_4200_19_110_250,1724,0.3,3.5,4200.0,19.0,110.0,250.0,2.273,110,3916.0,4477.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.61616,127.77,7675.3,81172.9,96523.5,2642.0,2326.8,2642.0,Myz_max/UW,0,0.37,
0.50_3.50_4500_31_230_400,1725,0.5,3.5,4500.0,31.0,230.0,400.0,1.739,56,3939.0,5050.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.68596,127.767,25362.2,82129.2,132853.6,2070.8,1786.3,2070.8,Myz_max/UW,1,0.29,
1.00_4.00_4500_31_230_400,1726,1.0,4.0,4500.0,31.0,230.0,400.0,1.739,56,3939.0,5050.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.68596,127.767,25362.2,92395.4,143119.7,2082.7,1795.2,2082.7,Myz_max/UW,1,0.27,
0.70_3.50_4200_31_200_400,1727,0.7,3.5,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.30443,127.767,22956.1,71100.7,117013.0,2199.8,1898.6,2199.8,Myz_max/UW,0,0.28,
0.70_5.00_3900_23_170_325,1728,0.7,5.0,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.93065,127.744,13224.5,88548.5,114997.6,2339.0,1962.9,2339.0,Myz_max/UW,0,0.28,
0.50_4.00_3900_27_230_475,1729,0.5,4.0,3900.0,27.0,230.0,475.0,2.065,49,3292.0,4494.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.47218,127.713,28835.5,64535.4,122206.3,2117.6,1774.8,2117.6,Myz_max/UW,0,0.26,
1.00_4.50_3900_27_230_475,1730,1.0,4.5,3900.0,27.0,230.0,475.0,2.065,49,3292.0,4494.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.47218,127.713,28835.5,71706.0,129376.9,2130.3,1783.9,2130.3,Myz_max/UW,0,0.25,
0.50_4.50_4200_27_230_400,1731,0.5,4.5,4200.0,27.0,230.0,400.0,1.739,52,3656.0,4733.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.12144,127.712,22893.0,88439.9,134225.9,2084.6,1761.4,2084.6,Myz_max/UW,1,0.27,
1.00_5.00_4200_27_230_400,1732,1.0,5.0,4200.0,27.0,230.0,400.0,1.739,52,3656.0,4733.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.12144,127.712,22893.0,97283.9,143069.9,2096.5,1770.3,2096.5,Myz_max/UW,1,0.27,
0.70_4.50_4200_27_140_250,1733,0.7,4.5,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.91133,127.71,8938.4,98738.2,116615.0,2501.8,2136.6,2501.8,Myz_max/UW,0,0.36,
0.70_5.00_3300_23_170_400,1734,0.7,5.0,3300.0,23.0,170.0,400.0,2.353,56,2829.0,3759.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.67964,127.697,16070.7,58249.8,90391.1,2568.3,1969.1,2568.3,Myz_max/UW,0,0.26,
0.50_3.50_4500_23_200_400,1735,0.5,3.5,4500.0,23.0,200.0,400.0,2.0,65,4002.0,4987.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.88908,127.664,22844.4,84777.4,130466.2,2111.3,1853.9,2111.3,Myz_max/UW,0,0.29,
1.00_4.00_4500_23_200_400,1736,1.0,4.0,4500.0,23.0,200.0,400.0,2.0,65,4002.0,4987.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.88908,127.664,22844.4,95374.5,141063.4,2123.8,1863.2,2123.8,Myz_max/UW,0,0.3,
0.50_4.50_4500_19_140_250,1737,0.5,4.5,4500.0,19.0,140.0,250.0,1.786,92,4188.0,4805.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.51995,127.638,8805.1,116051.1,133661.3,2408.3,2091.8,2408.3,Myz_max/UW,0,0.36,
1.00_5.00_4500_19_140_250,1738,1.0,5.0,4500.0,19.0,140.0,250.0,1.786,92,4188.0,4805.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.51995,127.638,8805.1,127656.2,145266.4,2423.0,2102.4,2423.0,Myz_max/UW,0,0.31,
0.50_3.00_4200_27_110_250,1739,0.5,3.0,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.61046,127.6,8457.1,70086.3,87000.5,2700.5,2380.6,2700.5,Myz_max/UW,0,0.4,
1.00_3.50_4200_27_110_250,1740,1.0,3.5,4200.0,27.0,110.0,250.0,2.273,110,3890.0,4503.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.61046,127.6,8457.1,80098.6,97012.9,2717.1,2393.2,2717.1,Myz_max/UW,0,0.36,
0.70_5.00_3600_27_200_400,1741,0.7,5.0,3600.0,27.0,200.0,400.0,2.0,52,3082.0,4106.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.115,127.593,19033.5,69134.3,107201.4,2321.5,1866.4,2321.5,Myz_max/UW,0,0.25,
0.30_4.00_3600_23_170_400,1742,0.3,4.0,3600.0,23.0,170.0,400.0,2.353,61,3129.0,4059.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.20669,127.566,17534.0,58302.8,93370.7,2402.5,1972.7,2402.5,Myz_max/UW,0,0.32,
0.30_4.00_4500_15_200_400,1743,0.3,4.0,4500.0,15.0,200.0,400.0,2.0,65,4045.0,4943.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.88338,127.55,20582.8,97435.1,138600.6,2077.1,1825.8,2077.1,Myz_max/UW,1,0.28,
0.50_3.50_3600_31_200_475,1744,0.5,3.5,3600.0,31.0,200.0,475.0,2.375,52,2997.0,4190.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.14794,127.529,26886.0,47544.4,101316.4,2322.6,1906.2,2322.6,Myz_max/UW,0,0.27,
1.00_4.00_3600_31_200_475,1745,1.0,4.0,3600.0,31.0,200.0,475.0,2.375,52,2997.0,4190.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.14794,127.529,26886.0,53487.4,107259.4,2336.6,1916.3,2336.6,Myz_max/UW,0,0.24,
0.50_3.00_4500_27_230_475,1746,0.5,3.0,4500.0,27.0,230.0,475.0,2.065,56,3892.0,5094.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.77706,127.49,33222.7,70158.4,136603.7,2026.0,1781.9,2026.0,Myz_max/UW,1,0.25,
1.00_3.50_4500_27_230_475,1747,1.0,3.5,4500.0,27.0,230.0,475.0,2.065,56,3892.0,5094.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.77706,127.49,33222.7,80181.0,146626.3,2037.7,1791.0,2037.7,Myz_max/UW,1,0.29,
0.70_4.50_3600_31_230_475,1748,0.7,4.5,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.94993,127.461,27574.1,58403.8,113552.0,2247.0,1796.6,2247.0,Myz_max/UW,0,0.25,
0.50_3.50_4200_31_170_325,1749,0.5,3.5,4200.0,31.0,170.0,325.0,1.912,71,3759.0,4632.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.49978,127.457,15329.3,74794.6,105453.3,2337.8,2014.8,2337.8,Myz_max/UW,0,0.3,
1.00_4.00_4200_31_170_325,1750,1.0,4.0,4200.0,31.0,170.0,325.0,1.912,71,3759.0,4632.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.49978,127.457,15329.3,84144.0,114802.6,2351.5,2025.0,2351.5,Myz_max/UW,0,0.29,
0.30_4.00_3900_27_200_400,1751,0.3,4.0,3900.0,27.0,200.0,400.0,2.0,56,3382.0,4406.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.66747,127.392,20600.0,68112.3,109312.3,2221.8,1864.9,2221.8,Myz_max/UW,0,0.28,
0.70_3.50_3900_27_200_475,1752,0.7,3.5,3900.0,27.0,200.0,475.0,2.375,56,3319.0,4468.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.77062,127.338,27970.9,58309.6,114251.4,2217.9,1894.5,2217.9,Myz_max/UW,0,0.26,
0.30_3.00_4200_23_170_400,1753,0.3,3.0,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.46093,127.311,20460.4,64404.9,105325.6,2261.1,1988.4,2261.1,Myz_max/UW,0,0.32,
0.30_4.00_3300_31_170_400,1754,0.3,4.0,3300.0,31.0,170.0,400.0,2.353,56,2790.0,3798.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.6632,127.296,17519.7,46353.9,81393.4,2597.0,2015.4,2597.0,Myz_max/UW,0,0.26,
0.70_5.00_3300_23_200_475,1755,0.7,5.0,3300.0,23.0,200.0,475.0,2.375,47,2743.0,3844.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.68411,127.27,22534.1,54762.1,99830.4,2470.4,1850.4,2470.4,Myz_max/UW,0,0.28,
0.50_4.50_3300_27_170_400,1756,0.5,4.5,3300.0,27.0,170.0,400.0,2.353,56,2809.0,3779.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.66102,127.264,16824.2,52208.3,85856.7,2582.0,1991.2,2582.0,Myz_max/UW,0,0.26,
1.00_5.00_3300_27_170_400,1757,1.0,5.0,3300.0,27.0,170.0,400.0,2.353,56,2809.0,3779.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.66102,127.264,16824.2,57429.1,91077.5,2598.8,2001.8,2598.8,Myz_max/UW,0,0.26,
0.50_4.50_4200_31_200_325,1758,0.5,4.5,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,6.50128,127.21,15884.6,92204.4,123973.6,2232.1,1877.7,2232.1,Myz_max/UW,0,0.27,
1.00_5.00_4200_31_200_325,1759,1.0,5.0,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,6.50128,127.21,15884.6,101424.9,133194.0,2245.1,1887.3,2245.1,Myz_max/UW,0,0.27,
0.50_4.00_4200_15_110_250,1760,0.5,4.0,4200.0,15.0,110.0,250.0,2.273,110,3930.0,4462.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.59516,127.198,7224.5,91973.7,106422.7,2634.6,2322.8,2634.6,Myz_max/UW,0,0.38,
1.00_4.50_4200_15_110_250,1761,1.0,4.5,4200.0,15.0,110.0,250.0,2.273,110,3930.0,4462.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.59516,127.198,7224.5,102192.9,116642.0,2651.2,2335.3,2651.2,Myz_max/UW,0,0.32,
0.50_3.50_3900_27_110_250,1762,0.5,3.5,3900.0,27.0,110.0,250.0,2.273,102,3590.0,4203.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.95771,127.172,7848.8,68220.5,83918.1,2756.2,2381.1,2756.2,Myz_max/UW,0,0.35,
1.00_4.00_3900_27_110_250,1763,1.0,4.0,3900.0,27.0,110.0,250.0,2.273,102,3590.0,4203.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.95771,127.172,7848.8,76748.0,92445.6,2773.0,2393.8,2773.0,Myz_max/UW,0,0.35,
0.50_3.50_4200_19_230_550,1764,0.5,3.5,4200.0,19.0,230.0,550.0,2.391,52,3586.0,4798.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.43192,127.161,36369.2,68068.5,140806.8,2031.4,1767.5,2031.4,Myz_max/UW,1,0.29,
1.00_4.00_4200_19_230_550,1765,1.0,4.0,4200.0,19.0,230.0,550.0,2.391,52,3586.0,4798.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.43192,127.161,36369.2,76577.1,149315.4,2043.5,1776.8,2043.5,Myz_max/UW,1,0.25,
0.50_5.00_3900_27_230_400,1766,0.5,5.0,3900.0,27.0,230.0,400.0,1.739,49,3356.0,4433.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.46903,127.148,21327.9,81973.3,124629.1,2137.8,1763.7,2137.8,Myz_max/UW,0,0.24,
0.30_5.00_3900_23_140_250,1767,0.3,5.0,3900.0,23.0,140.0,250.0,1.786,80,3575.0,4218.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.32654,127.109,7986.2,93020.9,108993.3,2512.1,2106.4,2512.1,Myz_max/UW,0,0.36,
0.50_5.00_3300_19_230_550,1768,0.5,5.0,3300.0,19.0,230.0,550.0,2.391,41,2686.0,3898.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.62308,127.098,28559.3,52509.8,109628.4,2373.2,1739.5,2373.2,Myz_max/UW,0,0.24,
0.70_4.00_3600_27_230_550,1769,0.7,4.0,3600.0,27.0,230.0,550.0,2.391,45,2928.0,4256.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.12299,127.074,34544.8,51052.9,120142.5,2220.2,1787.4,2220.2,Myz_max/UW,0,0.26,
