rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
130,S1,sym K1=6.0 K2=0.4 zm=400,6.0,0.4,400.0,6.0,0.4,400.0,2194.4,1142.1,2.86,-154.95,74.3,680.1,28.61,385.6,,0
130,S1,sym K1=6.0 K2=0.4 zm=600,6.0,0.4,600.0,6.0,0.4,600.0,2196.4,1271.1,5.01,-153.15,73.4,690.7,29.09,383.0,,0
130,S1,sym K1=6.0 K2=0.55 zm=40,6.0,0.55,40.0,6.0,0.55,40.0,2478.0,2478.0,0.0,-208.55,100.0,424.6,0.0,417.1,,0
130,S1,sym K1=6.0 K2=0.55 zm=80,6.0,0.55,80.0,6.0,0.55,80.0,2275.5,2275.5,0.0,-208.55,100.0,204.2,10.69,406.4,,0
130,S1,sym K1=6.0 K2=0.55 zm=150,6.0,0.55,150.0,6.0,0.55,150.0,2111.6,1866.0,0.0,-146.36,70.2,359.5,23.2,393.9,,0
130,S1,sym K1=6.0 K2=0.55 zm=250,6.0,0.55,250.0,6.0,0.55,250.0,2139.8,1120.2,0.0,-137.19,65.8,481.9,29.73,387.4,,0
130,S1,sym K1=6.0 K2=0.55 zm=400,6.0,0.55,400.0,6.0,0.55,400.0,2155.9,896.9,2.91,-135.29,64.9,514.3,32.31,381.9,,0
130,S1,sym K1=6.0 K2=0.55 zm=600,6.0,0.55,600.0,6.0,0.55,600.0,2158.2,1017.6,5.26,-133.51,64.0,523.0,33.06,378.8,,0
130,S1,sym K1=6.0 K2=0.7 zm=40,6.0,0.7,40.0,6.0,0.7,40.0,2493.1,2493.1,0.0,-208.55,100.0,485.3,0.0,417.1,,0
130,S1,sym K1=6.0 K2=0.7 zm=80,6.0,0.7,80.0,6.0,0.7,80.0,2304.2,2304.2,0.0,-208.55,100.0,167.3,10.69,406.4,,0
130,S1,sym K1=6.0 K2=0.7 zm=150,6.0,0.7,150.0,6.0,0.7,150.0,2082.9,1909.8,0.0,-136.11,65.3,148.7,23.86,393.2,-0.90435,1
130,S1,sym K1=6.0 K2=0.7 zm=250,6.0,0.7,250.0,6.0,0.7,250.0,2114.3,1168.9,0.0,-127.44,61.1,332.9,31.83,385.3,,0
130,S1,sym K1=6.0 K2=0.7 zm=400,6.0,0.7,400.0,6.0,0.7,400.0,2132.8,716.1,2.81,-125.93,60.4,404.5,35.17,379.1,,0
130,S1,sym K1=6.0 K2=0.7 zm=600,6.0,0.7,600.0,6.0,0.7,600.0,2137.3,827.2,5.42,-124.04,59.5,420.4,35.99,375.7,,0
130,S1,sym K1=6.0 K2=0.85 zm=40,6.0,0.85,40.0,6.0,0.85,40.0,2508.5,2508.5,0.0,-208.55,100.0,541.3,0.0,417.1,,0
130,S1,sym K1=6.0 K2=0.85 zm=80,6.0,0.85,80.0,6.0,0.85,80.0,2334.2,2334.2,0.0,-208.55,100.0,219.2,10.69,406.4,,0
130,S1,sym K1=6.0 K2=0.85 zm=150,6.0,0.85,150.0,6.0,0.85,150.0,2065.4,1959.4,0.0,-136.1,65.3,634.1,34.13,383.0,-0.9537,1
130,S1,sym K1=6.0 K2=0.85 zm=250,6.0,0.85,250.0,6.0,0.85,250.0,2098.2,1242.0,0.0,-117.63,56.4,205.4,33.22,383.9,,0
130,S1,sym K1=6.0 K2=0.85 zm=400,6.0,0.85,400.0,6.0,0.85,400.0,2121.9,580.0,2.57,-116.56,55.9,321.1,36.97,377.6,,0
130,S1,sym K1=6.0 K2=0.85 zm=600,6.0,0.85,600.0,6.0,0.85,600.0,2128.5,684.1,5.51,-114.54,54.9,325.1,37.92,373.7,,0
130,S1,sym K1=6.0 K2=1.0 zm=40,6.0,1.0,40.0,6.0,1.0,40.0,2523.8,2523.8,0.0,-208.55,100.0,592.7,0.0,417.1,,0
130,S1,sym K1=6.0 K2=1.0 zm=80,6.0,1.0,80.0,6.0,1.0,80.0,2364.6,2364.6,0.0,-208.55,100.0,295.8,10.69,406.4,,0
130,S1,sym K1=6.0 K2=1.0 zm=150,6.0,1.0,150.0,6.0,1.0,150.0,2056.0,2011.6,0.0,-135.96,65.2,587.7,33.43,383.7,-1.00469,1
130,S1,sym K1=6.0 K2=1.0 zm=250,6.0,1.0,250.0,6.0,1.0,250.0,2091.8,1326.4,0.0,-107.69,51.6,714.9,43.9,373.2,-0.11503,1
130,S1,sym K1=6.0 K2=1.0 zm=400,6.0,1.0,400.0,6.0,1.0,400.0,2120.9,478.7,2.18,-107.2,51.4,231.2,38.1,376.8,,0
130,S1,sym K1=6.0 K2=1.0 zm=600,6.0,1.0,600.0,6.0,1.0,600.0,2127.9,582.2,5.53,-105.07,50.4,249.1,39.35,372.2,,0
130,S1,sym K1=8.0 K2=0.4 zm=40,8.0,0.4,40.0,8.0,0.4,40.0,2464.0,2464.0,0.0,-208.55,100.0,362.2,0.0,417.1,,0
130,S1,sym K1=8.0 K2=0.4 zm=80,8.0,0.4,80.0,8.0,0.4,80.0,2249.8,2249.8,0.0,-208.55,100.0,294.5,10.69,406.4,,0
130,S1,sym K1=8.0 K2=0.4 zm=150,8.0,0.4,150.0,8.0,0.4,150.0,2160.2,1822.7,0.0,-156.66,75.1,515.1,22.73,394.4,,0
130,S1,sym K1=8.0 K2=0.4 zm=250,8.0,0.4,250.0,8.0,0.4,250.0,2190.2,1009.0,0.0,-147.27,70.6,631.6,28.96,388.1,,0
130,S1,sym K1=8.0 K2=0.4 zm=400,8.0,0.4,400.0,8.0,0.4,400.0,2210.2,596.6,3.34,-144.91,69.5,682.1,31.88,381.9,,0
130,S1,sym K1=8.0 K2=0.4 zm=600,8.0,0.4,600.0,8.0,0.4,600.0,2218.6,604.2,5.77,-143.06,68.6,700.6,33.12,378.2,,0
130,S1,sym K1=8.0 K2=0.55 zm=40,8.0,0.55,40.0,8.0,0.55,40.0,2478.6,2478.6,0.0,-208.55,100.0,426.9,0.0,417.1,,0
130,S1,sym K1=8.0 K2=0.55 zm=80,8.0,0.55,80.0,8.0,0.55,80.0,2277.1,2277.1,0.0,-208.55,100.0,123.2,10.69,406.4,,0
130,S1,sym K1=8.0 K2=0.55 zm=150,8.0,0.55,150.0,8.0,0.55,150.0,2110.3,1863.1,0.0,-146.53,70.3,272.3,24.31,392.8,,0
130,S1,sym K1=8.0 K2=0.55 zm=250,8.0,0.55,250.0,8.0,0.55,250.0,2147.5,1049.2,0.0,-127.58,61.2,430.7,32.51,384.6,,0
130,S1,sym K1=8.0 K2=0.55 zm=400,8.0,0.55,400.0,8.0,0.55,400.0,2174.8,1574.3,13.37,-135.64,65.0,518.9,36.53,367.2,,0
130,S1,sym K1=8.0 K2=0.55 zm=600,8.0,0.55,600.0,8.0,0.55,600.0,2182.6,1617.4,16.06,-133.61,64.1,535.9,37.93,363.1,,0
130,S1,sym K1=8.0 K2=0.7 zm=40,8.0,0.7,40.0,8.0,0.7,40.0,2494.2,2494.2,0.0,-208.55,100.0,489.2,0.0,417.1,,0
130,S1,sym K1=8.0 K2=0.7 zm=80,8.0,0.7,80.0,8.0,0.7,80.0,2308.0,2308.0,0.0,-208.55,100.0,101.9,10.69,406.4,,0
130,S1,sym K1=8.0 K2=0.7 zm=150,8.0,0.7,150.0,8.0,0.7,150.0,2080.7,1915.9,0.0,-136.32,65.4,667.1,35.29,381.8,-0.91196,1
130,S1,sym K1=8.0 K2=0.7 zm=250,8.0,0.7,250.0,8.0,0.7,250.0,2121.7,1138.1,0.0,-118.04,56.6,270.5,34.95,382.1,,0
130,S1,sym K1=8.0 K2=0.7 zm=400,8.0,0.7,400.0,8.0,0.7,400.0,2153.3,1452.5,13.12,-116.71,56.0,367.5,39.88,364.1,,0
130,S1,sym K1=8.0 K2=0.7 zm=600,8.0,0.7,600.0,8.0,0.7,600.0,2164.2,1487.6,16.28,-114.63,55.0,402.0,41.76,359.1,,0
130,S1,sym K1=8.0 K2=0.85 zm=40,8.0,0.85,40.0,8.0,0.85,40.0,2510.0,2510.0,0.0,-208.55,100.0,546.2,0.0,417.1,,0
130,S1,sym K1=8.0 K2=0.85 zm=80,8.0,0.85,80.0,8.0,0.85,80.0,2339.7,2339.7,0.0,-208.55,100.0,195.5,10.69,406.4,,0
130,S1,sym K1=8.0 K2=0.85 zm=150,8.0,0.85,150.0,8.0,0.85,150.0,2061.3,1972.7,0.0,-125.93,60.4,594.6,34.96,382.1,-0.89252,1
130,S1,sym K1=8.0 K2=0.85 zm=250,8.0,0.85,250.0,8.0,0.85,250.0,2107.4,1243.7,0.0,-108.33,51.9,49.6,36.26,380.8,,0
130,S1,sym K1=8.0 K2=0.85 zm=400,8.0,0.85,400.0,8.0,0.85,400.0,2145.5,1369.9,12.63,-97.98,47.0,254.3,42.12,362.3,,0
130,S1,sym K1=8.0 K2=0.85 zm=600,8.0,0.85,600.0,8.0,0.85,600.0,2157.8,1401.8,16.42,-95.78,45.9,303.7,44.18,356.5,,0
130,S1,sym K1=8.0 K2=1.0 zm=40,8.0,1.0,40.0,8.0,1.0,40.0,2525.6,2525.6,0.0,-208.55,100.0,598.3,0.0,417.1,,0
130,S1,sym K1=8.0 K2=1.0 zm=80,8.0,1.0,80.0,8.0,1.0,80.0,2371.6,2371.6,0.0,-208.55,100.0,290.7,10.69,406.4,,0
130,S1,sym K1=8.0 K2=1.0 zm=150,8.0,1.0,150.0,8.0,1.0,150.0,2051.2,2031.2,0.0,-125.69,60.3,539.3,33.87,383.2,-0.94905,1
130,S1,sym K1=8.0 K2=1.0 zm=250,8.0,1.0,250.0,8.0,1.0,250.0,2101.7,1353.5,0.0,-98.43,47.2,678.9,46.69,370.4,,0
130,S1,sym K1=8.0 K2=1.0 zm=400,8.0,1.0,400.0,8.0,1.0,400.0,2147.3,1316.2,11.9,-89.08,42.7,144.2,43.38,361.8,,0
130,S1,sym K1=8.0 K2=1.0 zm=600,8.0,1.0,600.0,8.0,1.0,600.0,2163.5,1349.3,16.47,-86.62,41.5,196.7,45.88,354.8,,0
210,S1,sym K1=1.0 K2=0.4 zm=40,1.0,0.4,40.0,1.0,0.4,40.0,2429.8,2429.8,0.0,-173.8,100.0,854.9,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.4 zm=80,1.0,0.4,80.0,1.0,0.4,80.0,2301.5,2301.5,0.0,-173.8,100.0,425.1,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.4 zm=150,1.0,0.4,150.0,1.0,0.4,150.0,2288.9,2120.7,0.0,-164.95,94.9,831.1,2.62,345.0,,0
210,S1,sym K1=1.0 K2=0.4 zm=250,1.0,0.4,250.0,1.0,0.4,250.0,2343.2,1846.0,0.0,-164.99,94.9,911.7,4.05,343.5,,0
210,S1,sym K1=1.0 K2=0.4 zm=400,1.0,0.4,400.0,1.0,0.4,400.0,2395.3,2395.3,1.87,-171.93,98.9,945.9,4.75,341.0,,0
210,S1,sym K1=1.0 K2=0.4 zm=600,1.0,0.4,600.0,1.0,0.4,600.0,2413.2,2413.2,2.91,-170.89,98.3,962.1,5.02,339.7,,0
210,S1,sym K1=1.0 K2=0.55 zm=40,1.0,0.55,40.0,1.0,0.55,40.0,2431.7,2431.7,0.0,-173.8,100.0,855.3,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.55 zm=80,1.0,0.55,80.0,1.0,0.55,80.0,2293.6,2293.6,0.0,-173.8,100.0,372.7,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.55 zm=150,1.0,0.55,150.0,1.0,0.55,150.0,2267.7,2109.2,0.0,-164.96,94.9,762.5,2.65,345.0,,0
210,S1,sym K1=1.0 K2=0.55 zm=250,1.0,0.55,250.0,1.0,0.55,250.0,2322.3,1832.6,0.0,-164.99,94.9,851.0,4.11,343.5,,0
210,S1,sym K1=1.0 K2=0.55 zm=400,1.0,0.55,400.0,1.0,0.55,400.0,2371.6,2371.6,1.87,-171.93,98.9,887.8,4.8,340.9,,0
210,S1,sym K1=1.0 K2=0.55 zm=600,1.0,0.55,600.0,1.0,0.55,600.0,2389.9,2389.9,2.91,-170.89,98.3,904.6,5.06,339.6,,0
210,S1,sym K1=1.0 K2=0.7 zm=40,1.0,0.7,40.0,1.0,0.7,40.0,2437.5,2437.5,0.0,-173.8,100.0,866.1,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.7 zm=80,1.0,0.7,80.0,1.0,0.7,80.0,2292.2,2292.2,0.0,-173.8,100.0,352.8,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.7 zm=150,1.0,0.7,150.0,1.0,0.7,150.0,2254.4,2105.0,0.0,-164.96,94.9,715.3,2.65,345.0,,0
210,S1,sym K1=1.0 K2=0.7 zm=250,1.0,0.7,250.0,1.0,0.7,250.0,2309.2,1827.4,0.0,-164.99,94.9,810.5,4.14,343.5,,0
210,S1,sym K1=1.0 K2=0.7 zm=400,1.0,0.7,400.0,1.0,0.7,400.0,2357.2,2357.2,1.85,-171.95,98.9,849.5,4.82,340.9,,0
210,S1,sym K1=1.0 K2=0.7 zm=600,1.0,0.7,600.0,1.0,0.7,600.0,2375.9,2375.9,2.91,-170.89,98.3,866.7,5.08,339.6,,0
210,S1,sym K1=1.0 K2=0.85 zm=40,1.0,0.85,40.0,1.0,0.85,40.0,2445.1,2445.1,0.0,-173.8,100.0,881.7,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.85 zm=80,1.0,0.85,80.0,1.0,0.85,80.0,2294.6,2294.6,0.0,-173.8,100.0,355.1,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.85 zm=150,1.0,0.85,150.0,1.0,0.85,150.0,2246.0,2105.1,0.0,-164.95,94.9,682.0,2.62,345.0,,0
210,S1,sym K1=1.0 K2=0.85 zm=250,1.0,0.85,250.0,1.0,0.85,250.0,2300.9,1827.2,0.0,-164.99,94.9,783.3,4.15,343.4,,0
210,S1,sym K1=1.0 K2=0.85 zm=400,1.0,0.85,400.0,1.0,0.85,400.0,2348.5,2348.5,1.83,-171.97,98.9,824.1,4.84,340.9,,0
210,S1,sym K1=1.0 K2=0.85 zm=600,1.0,0.85,600.0,1.0,0.85,600.0,2367.5,2367.5,2.91,-170.89,98.3,841.7,5.09,339.6,,0
210,S1,sym K1=1.0 K2=1.0 zm=40,1.0,1.0,40.0,1.0,1.0,40.0,2453.8,2453.8,0.0,-173.8,100.0,899.8,0.0,347.6,,0
210,S1,sym K1=1.0 K2=1.0 zm=80,1.0,1.0,80.0,1.0,1.0,80.0,2299.6,2299.6,0.0,-173.8,100.0,371.7,0.0,347.6,,0
210,S1,sym K1=1.0 K2=1.0 zm=150,1.0,1.0,150.0,1.0,1.0,150.0,2241.0,2108.0,0.0,-164.95,94.9,658.8,2.58,345.0,,0
210,S1,sym K1=1.0 K2=1.0 zm=250,1.0,1.0,250.0,1.0,1.0,250.0,2296.0,1830.3,0.0,-164.99,94.9,765.5,4.16,343.4,,0
210,S1,sym K1=1.0 K2=1.0 zm=400,1.0,1.0,400.0,1.0,1.0,400.0,2343.6,2343.6,1.81,-171.99,99.0,807.8,4.84,340.9,,0
210,S1,sym K1=1.0 K2=1.0 zm=600,1.0,1.0,600.0,1.0,1.0,600.0,2362.9,2362.9,2.9,-170.9,98.3,825.8,5.1,339.6,,0
210,S1,sym K1=2.0 K2=0.4 zm=40,2.0,0.4,40.0,2.0,0.4,40.0,2417.8,2417.8,0.0,-173.8,100.0,819.9,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.4 zm=80,2.0,0.4,80.0,2.0,0.4,80.0,2228.0,2228.0,0.0,-173.8,100.0,912.4,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.4 zm=150,2.0,0.4,150.0,2.0,0.4,150.0,2187.8,1957.9,0.0,-164.97,94.9,955.6,12.15,335.5,,0
210,S1,sym K1=2.0 K2=0.4 zm=250,2.0,0.4,250.0,2.0,0.4,250.0,2237.5,1630.4,0.0,-165.01,94.9,218.9,4.7,342.9,,0
210,S1,sym K1=2.0 K2=0.4 zm=400,2.0,0.4,400.0,2.0,0.4,400.0,2176.2,2151.5,2.0,-154.34,88.8,354.4,5.19,340.4,,0
210,S1,sym K1=2.0 K2=0.4 zm=600,2.0,0.4,600.0,2.0,0.4,600.0,2202.6,2202.6,3.44,-170.36,98.0,407.1,5.41,338.8,,0
210,S1,sym K1=2.0 K2=0.55 zm=40,2.0,0.55,40.0,2.0,0.55,40.0,2427.2,2427.2,0.0,-173.8,100.0,838.9,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.55 zm=80,2.0,0.55,80.0,2.0,0.55,80.0,2231.4,2231.4,0.0,-173.8,100.0,842.8,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.55 zm=150,2.0,0.55,150.0,2.0,0.55,150.0,2143.5,1938.9,0.0,-164.98,94.9,871.9,12.31,335.3,,0
210,S1,sym K1=2.0 K2=0.55 zm=250,2.0,0.55,250.0,2.0,0.55,250.0,2191.1,1597.9,0.0,-165.01,94.9,914.1,13.68,333.9,,0
210,S1,sym K1=2.0 K2=0.55 zm=400,2.0,0.55,400.0,2.0,0.55,400.0,2143.3,2096.2,1.99,-154.36,88.8,921.1,14.03,331.6,,0
210,S1,sym K1=2.0 K2=0.55 zm=600,2.0,0.55,600.0,2.0,0.55,600.0,2150.4,2150.4,3.47,-170.33,98.0,926.7,14.18,330.0,,0
210,S1,sym K1=2.0 K2=0.7 zm=40,2.0,0.7,40.0,2.0,0.7,40.0,2439.1,2439.1,0.0,-173.8,100.0,864.7,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.7 zm=80,2.0,0.7,80.0,2.0,0.7,80.0,2243.6,2243.6,0.0,-173.8,100.0,805.3,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.7 zm=150,2.0,0.7,150.0,2.0,0.7,150.0,2117.8,1935.8,0.0,-156.16,89.8,814.2,12.36,335.2,,0
210,S1,sym K1=2.0 K2=0.7 zm=250,2.0,0.7,250.0,2.0,0.7,250.0,2161.3,1584.5,0.0,-165.02,94.9,856.1,13.8,333.8,,0
210,S1,sym K1=2.0 K2=0.7 zm=400,2.0,0.7,400.0,2.0,0.7,400.0,2121.9,2060.6,1.97,-154.39,88.8,863.2,14.11,331.5,,0
210,S1,sym K1=2.0 K2=0.7 zm=600,2.0,0.7,600.0,2.0,0.7,600.0,2127.2,2117.1,3.48,-152.96,88.0,868.5,14.22,329.9,,0
210,S1,sym K1=2.0 K2=0.85 zm=40,2.0,0.85,40.0,2.0,0.85,40.0,2451.9,2451.9,0.0,-173.8,100.0,892.6,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.85 zm=80,2.0,0.85,80.0,2.0,0.85,80.0,2260.2,2260.2,0.0,-173.8,100.0,788.6,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.85 zm=150,2.0,0.85,150.0,2.0,0.85,150.0,2104.6,1941.9,0.0,-147.33,84.8,773.7,12.33,335.3,,0
210,S1,sym K1=2.0 K2=0.85 zm=250,2.0,0.85,250.0,2.0,0.85,250.0,2142.2,1583.0,0.0,-165.02,94.9,816.7,13.88,333.7,,0
210,S1,sym K1=2.0 K2=0.85 zm=400,2.0,0.85,400.0,2.0,0.85,400.0,2108.9,2037.8,1.93,-154.43,88.9,823.9,14.16,331.5,,0
210,S1,sym K1=2.0 K2=0.85 zm=600,2.0,0.85,600.0,2.0,0.85,600.0,2114.5,2096.5,3.47,-152.96,88.0,829.0,14.26,329.9,,0
210,S1,sym K1=2.0 K2=1.0 zm=40,2.0,1.0,40.0,2.0,1.0,40.0,2465.0,2465.0,0.0,-173.8,100.0,921.0,0.0,347.6,,0
210,S1,sym K1=2.0 K2=1.0 zm=80,2.0,1.0,80.0,2.0,1.0,80.0,2278.8,2278.8,0.0,-173.8,100.0,149.9,0.0,347.6,,0
210,S1,sym K1=2.0 K2=1.0 zm=150,2.0,1.0,150.0,2.0,1.0,150.0,2098.4,1954.1,0.0,-147.32,84.8,745.4,12.23,335.4,-1.49269,1
210,S1,sym K1=2.0 K2=1.0 zm=250,2.0,1.0,250.0,2.0,1.0,250.0,2130.5,1589.3,0.0,-165.02,94.9,791.2,13.92,333.7,,0
210,S1,sym K1=2.0 K2=1.0 zm=400,2.0,1.0,400.0,2.0,1.0,400.0,2101.7,2023.8,1.87,-154.48,88.9,798.6,14.19,331.5,,0
210,S1,sym K1=2.0 K2=1.0 zm=600,2.0,1.0,600.0,2.0,1.0,600.0,2107.7,2084.4,3.46,-152.98,88.0,803.7,14.28,329.9,,0
210,S1,sym K1=3.0 K2=0.4 zm=40,3.0,0.4,40.0,3.0,0.4,40.0,2416.0,2416.0,0.0,-173.8,100.0,813.7,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.4 zm=80,3.0,0.4,80.0,3.0,0.4,80.0,2207.0,2207.0,0.0,-173.8,100.0,826.8,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.4 zm=150,3.0,0.4,150.0,3.0,0.4,150.0,2152.3,1851.3,0.0,-147.38,84.8,855.2,12.92,334.7,,0
210,S1,sym K1=3.0 K2=0.4 zm=250,3.0,0.4,250.0,3.0,0.4,250.0,2165.7,1404.7,0.0,-147.49,84.9,877.7,14.33,333.3,,0
210,S1,sym K1=3.0 K2=0.4 zm=400,3.0,0.4,400.0,3.0,0.4,400.0,2157.2,1878.8,2.16,-136.8,78.7,875.7,14.44,331.0,,0
210,S1,sym K1=3.0 K2=0.4 zm=600,3.0,0.4,600.0,3.0,0.4,600.0,2161.9,1963.4,3.64,-144.15,82.9,876.9,14.43,329.5,,0
210,S1,sym K1=3.0 K2=0.55 zm=40,3.0,0.55,40.0,3.0,0.55,40.0,2428.1,2428.1,0.0,-173.8,100.0,839.5,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.55 zm=80,3.0,0.55,80.0,3.0,0.55,80.0,2221.0,2221.0,0.0,-173.8,100.0,754.9,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.55 zm=150,3.0,0.55,150.0,3.0,0.55,150.0,2113.3,1844.0,0.0,-138.6,79.7,735.6,13.23,334.4,,0
210,S1,sym K1=3.0 K2=0.55 zm=250,3.0,0.55,250.0,3.0,0.55,250.0,2126.1,1355.3,0.0,-130.07,74.8,751.4,15.25,332.3,,0
210,S1,sym K1=3.0 K2=0.55 zm=400,3.0,0.55,400.0,3.0,0.55,400.0,2123.0,1781.8,2.17,-136.93,78.8,756.1,15.71,329.7,,0
210,S1,sym K1=3.0 K2=0.55 zm=600,3.0,0.55,600.0,3.0,0.55,600.0,2125.5,1873.5,3.7,-135.55,78.0,756.3,15.69,328.2,,0
210,S1,sym K1=3.0 K2=0.7 zm=40,3.0,0.7,40.0,3.0,0.7,40.0,2442.0,2442.0,0.0,-173.8,100.0,870.3,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.7 zm=80,3.0,0.7,80.0,3.0,0.7,80.0,2242.2,2242.2,0.0,-173.8,100.0,725.3,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.7 zm=150,3.0,0.7,150.0,3.0,0.7,150.0,2090.2,1857.1,0.0,-129.82,74.7,650.4,13.32,334.3,-1.22205,1
210,S1,sym K1=3.0 K2=0.7 zm=250,3.0,0.7,250.0,3.0,0.7,250.0,2105.1,1338.9,0.0,-130.2,74.9,675.9,16.2,331.4,,0
210,S1,sym K1=3.0 K2=0.7 zm=400,3.0,0.7,400.0,3.0,0.7,400.0,2100.5,1717.8,2.13,-128.41,73.9,689.2,16.74,328.7,,0
210,S1,sym K1=3.0 K2=0.7 zm=600,3.0,0.7,600.0,3.0,0.7,600.0,2102.7,1815.7,3.72,-127.03,73.1,689.0,16.72,327.2,,0
210,S1,sym K1=3.0 K2=0.85 zm=40,3.0,0.85,40.0,3.0,0.85,40.0,2456.5,2456.5,0.0,-173.8,100.0,901.9,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.85 zm=80,3.0,0.85,80.0,3.0,0.85,80.0,2266.4,2266.4,0.0,-173.8,100.0,721.2,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.85 zm=150,3.0,0.85,150.0,3.0,0.85,150.0,2076.9,1880.9,0.0,-129.8,74.7,588.3,13.22,334.4,-1.24713,1
210,S1,sym K1=3.0 K2=0.85 zm=250,3.0,0.85,250.0,3.0,0.85,250.0,2091.4,1344.1,0.0,-130.27,75.0,630.4,16.77,330.8,-0.6816,1
210,S1,sym K1=3.0 K2=0.85 zm=400,3.0,0.85,400.0,3.0,0.85,400.0,2088.2,1674.8,2.07,-119.92,69.0,646.9,17.4,328.1,-0.92164,1
210,S1,sym K1=3.0 K2=0.85 zm=600,3.0,0.85,600.0,3.0,0.85,600.0,2090.7,1778.4,3.73,-127.11,73.1,646.5,17.38,326.5,-1.09092,1
210,S1,sym K1=3.0 K2=1.0 zm=40,3.0,1.0,40.0,3.0,1.0,40.0,2471.0,2471.0,0.0,-173.8,100.0,933.3,0.0,347.6,,0
210,S1,sym K1=3.0 K2=1.0 zm=80,3.0,1.0,80.0,3.0,1.0,80.0,2291.4,2291.4,0.0,-173.8,100.0,242.8,0.0,347.6,,0
210,S1,sym K1=3.0 K2=1.0 zm=150,3.0,1.0,150.0,3.0,1.0,150.0,2069.9,1910.9,0.0,-129.76,74.7,541.4,12.93,334.7,-1.2786,1
210,S1,sym K1=3.0 K2=1.0 zm=250,3.0,1.0,250.0,3.0,1.0,250.0,2084.6,1363.4,0.0,-121.61,70.0,599.3,17.08,330.5,-0.61913,1
210,S1,sym K1=3.0 K2=1.0 zm=400,3.0,1.0,400.0,3.0,1.0,400.0,2083.7,1646.6,1.99,-120.05,69.1,618.9,17.79,327.8,-0.8934,1
210,S1,sym K1=3.0 K2=1.0 zm=600,3.0,1.0,600.0,3.0,1.0,600.0,2086.2,1755.7,3.72,-118.59,68.2,618.4,17.78,326.1,-0.98525,1
210,S1,sym K1=4.0 K2=0.4 zm=40,4.0,0.4,40.0,4.0,0.4,40.0,2415.6,2415.6,0.0,-173.8,100.0,811.7,0.0,347.6,,0
210,S1,sym K1=4.0 K2=0.4 zm=80,4.0,0.4,80.0,4.0,0.4,80.0,2199.9,2199.9,0.0,-173.8,100.0,777.8,8.91,338.7,,0
210,S1,sym K1=4.0 K2=0.4 zm=150,4.0,0.4,150.0,4.0,0.4,150.0,2147.8,1796.6,0.0,-138.64,79.8,778.2,13.57,334.0,,0
210,S1,sym K1=4.0 K2=0.4 zm=250,4.0,0.4,250.0,4.0,0.4,250.0,2166.6,1203.7,0.0,-130.25,74.9,818.4,16.6,331.0,,0
210,S1,sym K1=4.0 K2=0.4 zm=400,4.0,0.4,400.0,4.0,0.4,400.0,2166.9,1587.3,2.36,-136.94,78.8,840.9,17.46,327.8,,0
210,S1,sym K1=4.0 K2=0.4 zm=600,4.0,0.4,600.0,4.0,0.4,600.0,2168.7,1703.2,3.87,-135.59,78.0,842.8,17.54,326.2,,0
210,S1,sym K1=4.0 K2=0.55 zm=40,4.0,0.55,40.0,4.0,0.55,40.0,2428.9,2428.9,0.0,-173.8,100.0,840.9,0.0,347.6,,0
210,S1,sym K1=4.0 K2=0.55 zm=80,4.0,0.55,80.0,4.0,0.55,80.0,2219.8,2219.8,0.0,-173.8,100.0,709.3,8.91,338.7,,0
210,S1,sym K1=4.0 K2=0.55 zm=150,4.0,0.55,150.0,4.0,0.55,150.0,2109.0,1805.6,0.0,-129.9,74.7,623.4,13.98,333.6,,0
210,S1,sym K1=4.0 K2=0.55 zm=250,4.0,0.55,250.0,4.0,0.55,250.0,2128.1,1155.7,0.0,-121.78,70.1,699.9,18.15,329.5,,0
210,S1,sym K1=4.0 K2=0.55 zm=400,4.0,0.55,400.0,4.0,0.55,400.0,2130.0,1438.8,2.39,-119.92,69.0,724.2,19.12,326.1,,0
