idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
3.00_4.50_4500_19_200_400,6568,3.0,4.5,4500.0,19.0,200.0,400.0,2.0,65,4022.9999999999995,4966.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,3.02773,79.286,21766.6,107086.8,150620.0,2567.9,2371.5,2567.9,Myz_max/UW,0,0.27,
1.50_4.50_3900_15_230_400,6570,1.5,4.5,3900.0,15.0,230.0,400.0,1.739,49,3417.0,4372.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.02376,79.282,18693.9,77254.9,114642.6,2447.9,2174.4,2447.9,Myz_max/UW,0,0.26,
2.00_5.00_3900_15_230_400,6571,2.0,5.0,3900.0,15.0,230.0,400.0,1.739,49,3417.0,4372.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.02376,79.282,18693.9,84980.3,122368.1,2462.9,2186.2,2462.9,Myz_max/UW,0,0.26,
2.50_5.50_3900_15_230_400,6572,2.5,5.5,3900.0,15.0,230.0,400.0,1.739,49,3417.0,4372.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.02376,79.282,18693.9,92705.8,130093.6,2478.0,2198.0,2478.0,Myz_max/UW,0,0.26,
3.00_6.00_3900_15_230_400,6573,3.0,6.0,3900.0,15.0,230.0,400.0,1.739,49,3417.0,4372.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.02376,79.282,18693.9,100431.3,137819.1,2493.2,2210.0,2493.2,Myz_max/UW,0,0.25,
1.50_3.50_4500_15_170_325,6575,1.5,3.5,4500.0,15.0,170.0,325.0,1.912,76,4123.0,4867.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.1796,79.183,13793.4,89981.3,117568.0,2670.4,2462.2,2670.4,Myz_max/UW,0,0.35,
2.00_4.00_4500_15_170_325,6576,2.0,4.0,4500.0,15.0,170.0,325.0,1.912,76,4123.0,4867.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.1796,79.183,13793.4,101229.0,128815.7,2687.2,2476.0,2687.2,Myz_max/UW,0,0.32,
2.50_4.50_4500_15_170_325,6577,2.5,4.5,4500.0,15.0,170.0,325.0,1.912,76,4123.0,4867.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.1796,79.183,13793.4,112476.7,140063.4,2704.1,2490.1,2704.1,Myz_max/UW,0,0.34,
3.00_5.00_4500_15_170_325,6578,3.0,5.0,4500.0,15.0,170.0,325.0,1.912,76,4123.0,4867.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.1796,79.183,13793.4,123724.3,151311.1,2721.2,2504.3,2721.2,Myz_max/UW,0,0.32,
1.50_3.50_3900_15_140_325,6580,1.5,3.5,3900.0,15.0,140.0,325.0,2.321,80,3552.0,4238.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.01847,79.17,11231.0,66783.9,89245.9,2974.0,2717.0,2974.0,Myz_max/UW,0,0.32,
2.00_4.00_3900_15_140_325,6581,2.0,4.0,3900.0,15.0,140.0,325.0,2.321,80,3552.0,4238.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.01847,79.17,11231.0,75131.9,97593.9,2993.4,2733.3,2993.4,Myz_max/UW,0,0.29,
2.50_4.50_3900_15_140_325,6582,2.5,4.5,3900.0,15.0,140.0,325.0,2.321,80,3552.0,4238.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.01847,79.17,11231.0,83479.9,105941.9,3012.8,2749.7,3012.8,Myz_max/UW,0,0.31,
3.00_5.00_3900_15_140_325,6583,3.0,5.0,3900.0,15.0,140.0,325.0,2.321,80,3552.0,4238.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.01847,79.17,11231.0,91827.8,114289.9,3032.4,2766.2,3032.4,Myz_max/UW,0,0.3,
1.50_3.50_3300_27_110_250,6585,1.5,3.5,3300.0,27.0,110.0,250.0,2.273,86,2990.0,3603.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.65227,79.151,6632.1,47322.6,60586.8,3482.4,3047.5,3482.4,Myz_max/UW,0,0.35,
2.00_4.00_3300_27_110_250,6586,2.0,4.0,3300.0,27.0,110.0,250.0,2.273,86,2990.0,3603.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.65227,79.151,6632.1,53237.9,66502.1,3505.4,3066.0,3505.4,Myz_max/UW,0,0.38,
2.50_4.50_3300_27_110_250,6587,2.5,4.5,3300.0,27.0,110.0,250.0,2.273,86,2990.0,3603.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.65227,79.151,6632.1,59153.2,72417.4,3529.0,3084.7,3529.0,Myz_max/UW,0,0.41,
3.00_5.00_3300_27_110_250,6588,3.0,5.0,3300.0,27.0,110.0,250.0,2.273,86,2990.0,3603.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.65227,79.151,6632.1,65068.5,78332.8,3553.1,3103.4,3553.1,Myz_max/UW,0,0.37,
1.50_5.00_3300_27_200_325,6590,1.5,5.0,3300.0,27.0,200.0,325.0,1.625,47,2846.0,3745.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.15946,79.146,12101.6,58952.0,83155.1,2809.1,2325.2,2809.1,Myz_max/UW,0,0.25,
2.00_5.50_3300_27_200_325,6591,2.0,5.5,3300.0,27.0,200.0,325.0,1.625,47,2846.0,3745.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.15946,79.146,12101.6,64311.2,88514.4,2826.5,2337.6,2826.5,Myz_max/UW,0,0.23,
2.50_6.00_3300_27_200_325,6592,2.5,6.0,3300.0,27.0,200.0,325.0,1.625,47,2846.0,3745.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.15946,79.146,12101.6,69670.5,93873.7,2844.2,2350.1,2844.2,Myz_max/UW,0,0.23,
1.50_3.50_3900_31_200_325,6594,1.5,3.5,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.32143,79.049,14765.2,62384.0,91914.4,2673.5,2374.7,2673.5,Myz_max/UW,0,0.3,
2.00_4.00_3900_31_200_325,6595,2.0,4.0,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.32143,79.049,14765.2,70182.0,99712.4,2689.2,2387.9,2689.2,Myz_max/UW,0,0.26,
2.50_4.50_3900_31_200_325,6596,2.5,4.5,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.32143,79.049,14765.2,77980.0,107510.4,2704.9,2401.2,2704.9,Myz_max/UW,0,0.26,
3.00_5.00_3900_31_200_325,6597,3.0,5.0,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.32143,79.049,14765.2,85778.0,115308.4,2720.9,2414.6,2720.9,Myz_max/UW,0,0.27,
1.50_3.50_3600_19_170_400,6599,1.5,3.5,3600.0,19.0,170.0,400.0,2.353,61,3151.0,4037.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.21755,79.046,16609.1,52556.0,85774.2,2837.7,2533.6,2837.7,Myz_max/UW,0,0.29,
2.00_4.00_3600_19_170_400,6600,2.0,4.0,3600.0,19.0,170.0,400.0,2.353,61,3151.0,4037.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.21755,79.046,16609.1,59125.5,92343.7,2855.9,2548.4,2855.9,Myz_max/UW,0,0.27,
2.50_4.50_3600_19_170_400,6601,2.5,4.5,3600.0,19.0,170.0,400.0,2.353,61,3151.0,4037.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.21755,79.046,16609.1,65695.0,98913.2,2874.1,2563.3,2874.1,Myz_max/UW,0,0.26,
3.00_5.00_3600_19_170_400,6602,3.0,5.0,3600.0,19.0,170.0,400.0,2.353,61,3151.0,4037.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.21755,79.046,16609.1,72264.6,105482.7,2892.6,2578.3,2892.6,Myz_max/UW,0,0.26,
1.50_4.50_3900_19_200_325,6604,1.5,4.5,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.31842,79.04,13291.3,79991.7,106574.4,2594.4,2294.6,2594.4,Myz_max/UW,0,0.28,
2.00_5.00_3900_19_200_325,6605,2.0,5.0,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.31842,79.04,13291.3,87990.9,114573.6,2610.1,2307.1,2610.1,Myz_max/UW,0,0.27,
2.50_5.50_3900_19_200_325,6606,2.5,5.5,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.31842,79.04,13291.3,95990.1,122572.8,2626.0,2319.8,2626.0,Myz_max/UW,0,0.26,
3.00_6.00_3900_19_200_325,6607,3.0,6.0,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.31842,79.04,13291.3,103989.3,130572.0,2641.9,2332.7,2641.9,Myz_max/UW,0,0.26,
1.50_5.00_3300_19_140_250,6609,1.5,5.0,3300.0,19.0,140.0,250.0,1.786,68,2988.0,3605.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.60727,78.817,6463.1,64981.5,77907.7,3119.2,2643.3,3119.2,Myz_max/UW,0,0.31,
2.00_5.50_3300_19_140_250,6610,2.0,5.5,3300.0,19.0,140.0,250.0,1.786,68,2988.0,3605.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.60727,78.817,6463.1,70888.9,83815.1,3139.5,2657.9,3139.5,Myz_max/UW,0,0.29,
2.50_6.00_3300_19_140_250,6611,2.5,6.0,3300.0,19.0,140.0,250.0,1.786,68,2988.0,3605.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.60727,78.817,6463.1,76796.3,89722.5,3160.0,2672.6,3160.0,Myz_max/UW,0,0.3,
1.50_4.00_3600_31_200_325,6613,1.5,4.0,3600.0,31.0,200.0,325.0,1.625,52,3133.0,4058.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.64164,78.806,13645.7,58452.0,85743.3,2738.0,2377.2,2738.0,Myz_max/UW,0,0.28,
2.00_4.50_3600_31_200_325,6614,2.0,4.5,3600.0,31.0,200.0,325.0,1.625,52,3133.0,4058.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.64164,78.806,13645.7,64946.6,92238.0,2754.4,2390.4,2754.4,Myz_max/UW,0,0.28,
2.50_5.00_3600_31_200_325,6615,2.5,5.0,3600.0,31.0,200.0,325.0,1.625,52,3133.0,4058.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.64164,78.806,13645.7,71441.3,98732.6,2770.8,2403.6,2770.8,Myz_max/UW,0,0.28,
3.00_5.50_3600_31_200_325,6616,3.0,5.5,3600.0,31.0,200.0,325.0,1.625,52,3133.0,4058.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.64164,78.806,13645.7,77936.0,105227.3,2787.2,2417.0,2787.2,Myz_max/UW,0,0.29,
1.50_3.00_4200_23_200_400,6617,1.5,3.0,4200.0,23.0,200.0,400.0,2.0,60,3702.0,4687.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,3.26199,78.787,21263.0,63475.6,106001.6,2570.7,2356.1,2570.7,Myz_max/UW,0,0.29,
2.00_3.50_4200_23_200_400,6618,2.0,3.5,4200.0,23.0,200.0,400.0,2.0,60,3702.0,4687.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,3.26199,78.787,21263.0,72543.5,115069.6,2586.5,2369.5,2586.5,Myz_max/UW,0,0.28,
2.50_4.00_4200_23_200_400,6619,2.5,4.0,4200.0,23.0,200.0,400.0,2.0,60,3702.0,4687.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,3.26199,78.787,21263.0,81611.5,124137.5,2602.4,2382.9,2602.4,Myz_max/UW,0,0.29,
3.00_4.50_4200_23_200_400,6620,3.0,4.5,4200.0,23.0,200.0,400.0,2.0,60,3702.0,4687.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,3.26199,78.787,21263.0,90679.4,133205.5,2618.4,2396.5,2618.4,Myz_max/UW,0,0.25,
1.50_3.50_4200_23_230_400,6622,1.5,3.5,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,3.7632,78.682,22065.7,71450.3,115581.7,2446.6,2211.3,2446.6,Myz_max/UW,0,0.26,
2.00_4.00_4200_23_230_400,6623,2.0,4.0,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,3.7632,78.682,22065.7,80381.6,124513.0,2461.2,2223.5,2461.2,Myz_max/UW,0,0.25,
2.50_4.50_4200_23_230_400,6624,2.5,4.5,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,3.7632,78.682,22065.7,89312.9,133444.3,2475.8,2235.8,2475.8,Myz_max/UW,0,0.28,
3.00_5.00_4200_23_230_400,6625,3.0,5.0,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,3.7632,78.682,22065.7,98244.2,142375.6,2490.5,2248.2,2490.5,Myz_max/UW,0,0.27,
1.50_4.00_3300_27_200_400,6627,1.5,4.0,3300.0,27.0,200.0,400.0,2.0,47,2782.0,3806.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.16261,78.611,17386.9,46088.5,80862.4,2808.5,2371.8,2808.5,Myz_max/UW,0,0.26,
2.00_4.50_3300_27_200_400,6628,2.0,4.5,3300.0,27.0,200.0,400.0,2.0,47,2782.0,3806.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.16261,78.611,17386.9,51209.4,85983.3,2826.0,2385.0,2826.0,Myz_max/UW,0,0.27,
2.50_5.00_3300_27_200_400,6629,2.5,5.0,3300.0,27.0,200.0,400.0,2.0,47,2782.0,3806.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.16261,78.611,17386.9,56330.4,91104.3,2843.6,2398.3,2843.6,Myz_max/UW,0,0.26,
3.00_5.50_3300_27_200_400,6630,3.0,5.5,3300.0,27.0,200.0,400.0,2.0,47,2782.0,3806.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.16261,78.611,17386.9,61451.3,96225.2,2861.3,2411.5,2861.3,Myz_max/UW,0,0.28,
1.50_4.50_3600_15_170_325,6632,1.5,4.5,3600.0,15.0,170.0,325.0,1.912,61,3223.0,3967.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.93884,78.599,11035.4,68731.6,90802.4,2808.0,2464.0,2808.0,Myz_max/UW,0,0.27,
2.00_5.00_3600_15_170_325,6633,2.0,5.0,3600.0,15.0,170.0,325.0,1.912,61,3223.0,3967.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.93884,78.599,11035.4,75604.8,97675.6,2825.6,2477.7,2825.6,Myz_max/UW,0,0.28,
2.50_5.50_3600_15_170_325,6634,2.5,5.5,3600.0,15.0,170.0,325.0,1.912,61,3223.0,3967.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.93884,78.599,11035.4,82477.9,104548.8,2843.4,2491.6,2843.4,Myz_max/UW,0,0.29,
3.00_6.00_3600_15_170_325,6635,3.0,6.0,3600.0,15.0,170.0,325.0,1.912,61,3223.0,3967.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.93884,78.599,11035.4,89351.1,111421.9,2861.7,2505.6,2861.7,Myz_max/UW,0,0.25,
1.50_3.00_3300_31_230_550,6636,1.5,3.0,3300.0,31.0,230.0,550.0,2.391,41,2603.0,3982.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.47354,78.538,32909.6,31382.1,97201.3,2673.3,2330.6,2673.3,Myz_max/UW,0,0.27,
2.00_3.50_3300_31_230_550,6637,2.0,3.5,3300.0,31.0,230.0,550.0,2.391,41,2603.0,3982.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.47354,78.538,32909.6,35865.3,101684.5,2690.0,2343.9,2690.0,Myz_max/UW,0,0.23,
2.50_4.00_3300_31_230_550,6638,2.5,4.0,3300.0,31.0,230.0,550.0,2.391,41,2603.0,3982.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.47354,78.538,32909.6,40348.4,106167.6,2706.7,2357.3,2706.7,Myz_max/UW,0,0.24,
3.00_4.50_3300_31_230_550,6639,3.0,4.5,3300.0,31.0,230.0,550.0,2.391,41,2603.0,3982.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,3.47354,78.538,32909.6,44831.6,110650.8,2723.4,2371.0,2723.4,Myz_max/UW,0,0.25,
1.50_3.00_4200_31_200_325,6640,1.5,3.0,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.00128,78.46,15884.6,64543.1,96312.3,2637.9,2380.6,2637.9,Myz_max/UW,0,0.3,
2.00_3.50_4200_31_200_325,6641,2.0,3.5,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.00128,78.46,15884.6,73763.5,105532.7,2653.4,2393.7,2653.4,Myz_max/UW,0,0.3,
2.50_4.00_4200_31_200_325,6642,2.5,4.0,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.00128,78.46,15884.6,82984.0,114753.1,2669.1,2407.0,2669.1,Myz_max/UW,0,0.26,
3.00_4.50_4200_31_200_325,6643,3.0,4.5,4200.0,31.0,200.0,325.0,1.625,60,3733.0,4658.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.00128,78.46,15884.6,92204.4,123973.6,2685.2,2420.5,2685.2,Myz_max/UW,0,0.31,
1.50_5.50_3300_19_200_325,6645,1.5,5.5,3300.0,19.0,200.0,325.0,1.625,47,2877.0,3714.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.1124,78.457,11214.6,65719.9,88149.1,2766.5,2285.6,2766.5,Myz_max/UW,0,0.24,
2.00_6.00_3300_19_200_325,6646,2.0,6.0,3300.0,19.0,200.0,325.0,1.625,47,2877.0,3714.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.1124,78.457,11214.6,71196.5,93625.8,2783.9,2297.7,2783.9,Myz_max/UW,0,0.24,
1.50_3.00_4500_23_140_250,6647,1.5,3.0,4500.0,23.0,140.0,250.0,1.786,92,4175.0,4818.0,325.565,315.0625,265.7025,49.31,45.74,1.634,3.38095,78.433,9211.7,80732.2,99155.7,2928.0,2687.0,2928.0,Myz_max/UW,0,0.35,
2.00_3.50_4500_23_140_250,6648,2.0,3.5,4500.0,23.0,140.0,250.0,1.786,92,4175.0,4818.0,325.565,315.0625,265.7025,49.31,45.74,1.634,3.38095,78.433,9211.7,92265.4,110688.9,2946.4,2702.0,2946.4,Myz_max/UW,0,0.35,
2.50_4.00_4500_23_140_250,6649,2.5,4.0,4500.0,23.0,140.0,250.0,1.786,92,4175.0,4818.0,325.565,315.0625,265.7025,49.31,45.74,1.634,3.38095,78.433,9211.7,103798.5,122222.0,2965.3,2717.3,2965.3,Myz_max/UW,0,0.37,
3.00_4.50_4500_23_140_250,6650,3.0,4.5,4500.0,23.0,140.0,250.0,1.786,92,4175.0,4818.0,325.565,315.0625,265.7025,49.31,45.74,1.634,3.38095,78.433,9211.7,115331.7,133755.2,2984.3,2733.0,2984.3,Myz_max/UW,0,0.37,
1.50_4.50_3600_19_140_250,6652,1.5,4.5,3600.0,19.0,140.0,250.0,1.786,74,3288.0,3905.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.21041,78.432,7048.6,71531.8,85629.0,3031.5,2661.3,3031.5,Myz_max/UW,0,0.34,
2.00_5.00_3600_19_140_250,6653,2.0,5.0,3600.0,19.0,140.0,250.0,1.786,74,3288.0,3905.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.21041,78.432,7048.6,78685.0,92782.2,3050.1,2676.2,3050.1,Myz_max/UW,0,0.35,
2.50_5.50_3600_19_140_250,6654,2.5,5.5,3600.0,19.0,140.0,250.0,1.786,74,3288.0,3905.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.21041,78.432,7048.6,85838.2,99935.4,3068.9,2691.2,3068.9,Myz_max/UW,0,0.34,
3.00_6.00_3600_19_140_250,6655,3.0,6.0,3600.0,19.0,140.0,250.0,1.786,74,3288.0,3905.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.21041,78.432,7048.6,92991.4,107088.6,3088.0,2706.3,3088.0,Myz_max/UW,0,0.3,
1.50_3.50_3900_23_170_325,6657,1.5,3.5,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.63065,78.409,13224.5,64398.9,90848.0,2780.4,2506.9,2780.4,Myz_max/UW,0,0.32,
2.00_4.00_3900_23_170_325,6658,2.0,4.0,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.63065,78.409,13224.5,72448.8,98897.9,2797.6,2521.0,2797.6,Myz_max/UW,0,0.32,
2.50_4.50_3900_23_170_325,6659,2.5,4.5,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.63065,78.409,13224.5,80498.7,106947.7,2815.0,2535.3,2815.0,Myz_max/UW,0,0.29,
3.00_5.00_3900_23_170_325,6660,3.0,5.0,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,3.63065,78.409,13224.5,88548.5,114997.6,2832.4,2549.7,2832.4,Myz_max/UW,0,0.31,
1.50_3.00_3600_27_110_250,6661,1.5,3.0,3600.0,27.0,110.0,250.0,2.273,94,3290.0,3903.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.30498,78.356,7240.5,50133.2,64614.2,3393.4,3067.1,3393.4,Myz_max/UW,0,0.34,
2.00_3.50_3600_27_110_250,6662,2.0,3.5,3600.0,27.0,110.0,250.0,2.273,94,3290.0,3903.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.30498,78.356,7240.5,57295.1,71776.1,3415.6,3085.5,3415.6,Myz_max/UW,0,0.33,
2.50_4.00_3600_27_110_250,6663,2.5,4.0,3600.0,27.0,110.0,250.0,2.273,94,3290.0,3903.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.30498,78.356,7240.5,64457.0,78937.9,3437.9,3104.0,3437.9,Myz_max/UW,0,0.34,
3.00_4.50_3600_27_110_250,6664,3.0,4.5,3600.0,27.0,110.0,250.0,2.273,94,3290.0,3903.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.30498,78.356,7240.5,71618.9,86099.8,3460.6,3122.7,3460.6,Myz_max/UW,0,0.34,
1.50_3.00_4500_27_110_175,6665,1.5,3.0,4500.0,27.0,110.0,175.0,1.591,118,4254.0,4741.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,3.76007,78.323,4857.4,83816.4,93531.2,3281.8,2979.6,3281.8,Myz_max/UW,0,0.36,
2.00_3.50_4500_27_110_175,6666,2.0,3.5,4500.0,27.0,110.0,175.0,1.591,118,4254.0,4741.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,3.76007,78.323,4857.4,95790.1,105504.9,3303.2,2996.3,3303.2,Myz_max/UW,0,0.35,
2.50_4.00_4500_27_110_175,6667,2.5,4.0,4500.0,27.0,110.0,175.0,1.591,118,4254.0,4741.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,3.76007,78.323,4857.4,107763.9,117478.7,3324.8,3013.2,3324.8,Myz_max/UW,0,0.34,
3.00_4.50_4500_27_110_175,6668,3.0,4.5,4500.0,27.0,110.0,175.0,1.591,118,4254.0,4741.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,3.76007,78.323,4857.4,119737.7,129452.5,3346.6,3030.6,3346.6,Myz_max/UW,0,0.37,
1.50_3.00_3600_31_230_475,6669,1.5,3.0,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,3.64993,78.299,27574.1,40882.7,96030.8,2581.5,2305.1,2581.5,Myz_max/UW,0,0.26,
2.00_3.50_3600_31_230_475,6670,2.0,3.5,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,3.64993,78.299,27574.1,46723.0,101871.2,2597.1,2318.2,2597.1,Myz_max/UW,0,0.24,
2.50_4.00_3600_31_230_475,6671,2.5,4.0,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,3.64993,78.299,27574.1,52563.4,107711.6,2612.6,2331.4,2612.6,Myz_max/UW,0,0.25,
3.00_4.50_3600_31_230_475,6672,3.0,4.5,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,3.64993,78.299,27574.1,58403.8,113552.0,2628.3,2344.6,2628.3,Myz_max/UW,0,0.25,
1.50_4.00_4500_15_200_325,6674,1.5,4.0,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,3.68022,78.284,14645.2,99810.0,129100.3,2519.2,2295.0,2519.2,Myz_max/UW,0,0.29,
2.00_4.50_4500_15_200_325,6675,2.0,4.5,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,3.68022,78.284,14645.2,110900.0,140190.3,2534.8,2307.4,2534.8,Myz_max/UW,0,0.27,
2.50_5.00_4500_15_200_325,6676,2.5,5.0,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,3.68022,78.284,14645.2,121990.0,151280.3,2550.5,2320.0,2550.5,Myz_max/UW,0,0.26,
3.00_5.50_4500_15_200_325,6677,3.0,5.5,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,3.68022,78.284,14645.2,133080.0,162370.3,2566.6,2332.8,2566.6,Myz_max/UW,0,0.28,
1.50_3.00_4200_27_140_250,6678,1.5,3.0,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,3.61133,78.26,8938.4,69116.7,86993.6,2989.6,2721.5,2989.6,Myz_max/UW,0,0.38,
