design,DLC,k,eps_UW,eps_DW,eps_Sys
C2,DLC1.2-k-s4,0.74,28.0611,16.1532,26.8449
C2,DLC1.2-k-s4,0.75,30.0985,18.9376,28.9581
C2,DLC1.2-k-s4,0.76,32.1641,21.7781,31.1024
C2,DLC1.2-k-s4,0.77,34.2582,24.6757,33.2782
C2,DLC1.2-k-s4,0.78,36.3811,27.6311,35.4859
C2,DLC1.2-k-s4,0.79,38.5331,30.6453,37.7258
C2,DLC1.2-k-s4,0.8,40.7146,33.7193,39.9983
C2,DLC1.2-k-s4,0.81,42.9258,36.8549,42.3039
C2,DLC1.2-k-s4,0.82,45.1671,40.0572,44.6434
C2,DLC1.2-k-s4,0.83,47.4388,43.3224,47.0167
C2,DLC1.2-k-s4,0.84,49.7412,46.6513,49.4243
C2,DLC1.2-k-s4,0.85,52.0747,50.0449,51.8664
C2,DLC1.2-k-s4,0.86,54.4395,53.5062,54.3437
C2,DLC1.2-k-s4,0.87,56.8361,57.0374,56.8567
C2,DLC1.2-k-s4,0.88,59.2646,60.6439,59.4063
C2,DLC1.2-k-s4,0.89,61.7256,64.3285,61.9931
C2,DLC1.2-k-s4,0.9,64.2192,68.0846,64.6167
C2,DLC1.2-k-s4,0.91,66.746,71.913,67.2775
C2,DLC1.2-k-s4,0.92,69.3061,75.8149,69.9759
C2,DLC1.2-k-s4,0.93,71.8999,79.7913,72.7123
C2,DLC1.2-k-s4,0.94,74.5278,83.8435,75.4873
C2,DLC1.2-k-s4,0.95,77.1902,87.9724,78.3011
C2,DLC1.2-k-s4,0.96,79.8873,92.1793,81.1543
C2,DLC1.2-k-s4,0.97,82.6196,96.4653,84.0473
C2,DLC1.2-k-s4,0.98,85.3873,100.8315,86.9805
C2,DLC1.2-k-s4,0.99,88.191,105.2791,89.9544
C2,DLC1.2-k-s4,1.0,91.0308,109.8093,92.9695
C2,DLC1.2-k-s4,1.01,93.9072,114.4247,96.0263
C2,DLC1.2-k-s4,1.02,96.8205,119.1311,99.1257
C2,DLC1.2-k-s4,1.03,99.7712,123.9252,102.2678
C2,DLC1.2-k-s4,1.04,102.7595,128.8132,105.4535
C2,DLC1.2-k-s4,1.05,105.7859,133.791,108.6828
C2,DLC1.2-k-s4,1.06,108.8507,138.8653,111.9567
C2,DLC1.2-k-s4,1.07,111.9543,144.0324,115.2751
C2,DLC1.2-k-s4,1.08,115.0971,149.2934,118.6386
C2,DLC1.2-k-s4,1.09,118.2795,154.6498,122.0475
C2,DLC1.2-k-s4,1.1,121.5018,160.1028,125.5025
C2,DLC1.2-k-s4,1.11,124.7644,165.6539,129.0039
C2,DLC1.2-k-s4,1.12,128.0678,171.3043,132.5523
C2,DLC1.2-k-s4,1.13,131.4123,177.0556,136.1482
C2,DLC1.2-k-s4,1.14,134.7983,182.909,139.7921
C2,DLC1.2-k-s4,1.15,138.2262,188.866,143.4845
C2,DLC1.2-k-s4,1.16,141.6964,194.9281,147.2258
C2,DLC1.2-k-s4,1.17,145.2093,201.0966,151.0168
C2,DLC1.2-k-s4,1.18,148.7653,207.373,154.8577
C2,DLC1.2-k-s4,1.19,152.3648,213.7587,158.7492
C2,DLC1.2-k-s4,1.2,156.0083,220.2576,162.692
C2,DLC1.2-k-s4,1.21,159.6961,226.872,166.6868
C2,DLC1.2-k-s4,1.22,163.4286,233.6036,170.7341
C2,DLC1.2-k-s4,1.23,167.2063,240.4531,174.8344
C2,DLC1.2-k-s4,1.24,171.0295,247.4201,178.9879
C2,DLC1.2-k-s4,1.25,174.8988,254.5061,183.1952
C2,DLC1.2-k-s4,1.26,178.8145,261.7127,187.457
C2,DLC1.2-k-s4,1.27,182.777,269.0414,191.7736
C2,DLC1.2-k-s4,1.28,186.7868,276.494,196.1458
C2,DLC1.2-k-s4,1.29,190.8443,284.0718,200.574
C2,DLC1.2-k-s4,1.3,194.9499,291.7767,205.0588
C2,DLC1.2-k-s4,1.31,199.1041,299.6102,209.6008
C2,DLC1.2-k-s4,1.32,203.3072,307.574,214.2005
C2,DLC1.2-k-s4,1.33,207.5598,315.6697,218.8585
C2,DLC1.2-k-s4,1.34,211.8623,323.899,223.5755
C2,DLC1.2-k-s4,1.35,216.2273,332.2635,228.3627
C2,DLC1.2-k-s4,1.36,220.6541,340.7651,233.2199
C2,DLC1.2-k-s4,1.37,225.1325,349.4054,238.1381
C2,DLC1.2-k-s4,1.38,229.6629,358.1861,243.1178
C2,DLC1.2-k-s4,1.39,234.2458,367.1089,248.1596
C2,DLC1.2-k-s4,1.4,238.8816,376.1757,253.2642
C2,DLC1.2-k-s4,1.41,243.5767,385.3907,258.4377
C2,DLC1.2-k-s4,1.42,248.3284,394.7557,263.6779
C2,DLC1.2-k-s4,1.43,253.1347,404.2702,268.9829
C2,DLC1.2-k-s4,1.44,257.996,413.936,274.3533
C2,DLC1.2-k-s4,1.45,262.9128,423.755,279.7898
C2,DLC1.2-k-s4,1.46,267.8856,433.729,285.293
C2,DLC1.2-k-s4,1.47,272.9149,443.8599,290.8635
C2,DLC1.2-k-s4,1.48,278.0011,454.1495,296.502
C2,DLC1.2-k-s4,1.49,283.1448,464.5997,302.209
C2,DLC1.2-k-s4,1.5,288.3463,475.2123,307.9853
C2,DLC1.2-k-s4,1.51,293.6063,485.9894,313.8315
C2,DLC1.2-k-s4,1.52,298.9252,496.9331,319.7482
C2,DLC1.2-k-s4,1.53,304.3034,508.0493,325.7366
C2,DLC1.2-k-s4,1.54,309.7416,519.3358,331.7968
C2,DLC1.2-k-s4,1.55,315.2401,530.7948,337.9295
C2,DLC1.2-k-s4,1.56,320.7994,542.4281,344.1354
C2,DLC1.2-k-s4,1.57,326.4202,554.2378,350.4152
C2,DLC1.2-k-s4,1.58,332.1028,566.2258,356.7694
C2,DLC1.2-k-s4,1.59,337.8478,578.3942,363.1989
C2,DLC1.2-k-s4,1.6,343.6557,590.7451,369.7042
C2,DLC1.2-k-s4,1.61,349.5271,603.2804,376.2861
C2,DLC1.2-k-s4,1.62,355.4623,616.0022,382.9452
C2,DLC1.2-k-s4,1.63,361.4619,628.9127,389.6823
C2,DLC1.2-k-s4,1.64,367.5265,642.0139,396.4979
C2,DLC1.2-k-s4,1.65,373.6566,655.3078,403.3929
C2,DLC1.2-k-s4,1.66,379.8527,668.7967,410.3679
C2,DLC1.2-k-s4,1.67,386.1153,682.4826,417.4236
C2,DLC1.2-k-s4,1.68,392.4449,696.3678,424.5608
C2,DLC1.2-k-s4,1.69,398.8421,710.4543,431.78
C2,DLC1.2-k-s4,1.7,405.3074,724.7443,439.0822
C2,DLC1.2-k-s4,1.71,411.8414,739.24,446.4678
C2,DLC1.2-k-s4,1.72,418.4445,753.9437,453.9378
C2,DLC1.2-k-s4,1.73,425.1173,768.8575,461.4928
C2,DLC1.2-k-s4,1.74,431.8604,783.9836,469.1336
C2,DLC1.2-k-s4,1.75,438.6796,799.3244,476.8655
C2,DLC1.2-k-s4,1.76,445.5729,814.8819,484.6871
C2,DLC1.2-k-s4,1.77,452.5383,830.6587,492.5969
C2,DLC1.2-k-s4,1.78,459.5763,846.6568,500.5954
C2,DLC1.2-k-s4,1.79,466.6874,862.8786,508.6836
C2,DLC1.2-k-s4,1.8,473.8723,879.3264,516.8621
C2,DLC1.2-k-s4,1.81,481.1314,896.0026,525.1317
C2,DLC1.2-k-s4,1.82,488.4653,912.9094,533.4931
C2,DLC1.2-k-s4,1.83,495.8747,930.0493,541.9471
C2,DLC1.2-k-s4,1.84,503.36,947.4245,550.4946
C2,DLC1.2-k-s4,1.85,510.9218,965.0375,559.1362
C2,DLC1.2-k-s4,1.86,518.5608,982.8907,567.8727
C2,DLC1.2-k-s4,1.87,526.2774,1000.9864,576.7049
C2,DLC1.2-k-s4,1.88,534.0722,1019.3272,585.6336
C2,DLC1.2-k-s4,1.89,541.9459,1037.9153,594.6596
C2,DLC1.2-k-s4,1.9,549.899,1056.7534,603.7837
C2,DLC1.2-k-s4,1.91,557.9321,1075.8437,613.0066
C2,DLC1.2-k-s4,1.92,566.0458,1095.1889,622.3291
C2,DLC1.2-k-s4,1.93,574.2406,1114.7914,631.7521
C2,DLC1.2-k-s4,1.94,582.5172,1134.6536,641.2764
C2,DLC1.2-k-s4,1.95,590.8761,1154.7782,650.9027
C2,DLC1.2-k-s4,1.96,599.3179,1175.1677,660.6319
C2,DLC1.2-k-s4,1.97,607.8433,1195.8245,670.4648
C2,DLC1.2-k-s4,1.98,616.4529,1216.7513,680.4022
C2,DLC1.2-k-s4,1.99,625.1471,1237.9506,690.4449
C2,DLC1.2-k-s4,2.0,633.9267,1259.4251,700.5938
C2,DLC1.2-k-s4,2.01,642.7923,1281.1773,710.8497
C2,DLC1.2-k-s4,2.02,651.7444,1303.2097,721.2134
C2,DLC1.2-k-s4,2.03,660.7837,1325.5252,731.6857
C2,DLC1.2-k-s4,2.04,669.9107,1348.1262,742.2676
C2,DLC1.2-k-s4,2.05,679.1261,1371.0156,752.9597
C2,DLC1.2-k-s4,2.06,688.4306,1394.1958,763.7631
C2,DLC1.2-k-s4,2.07,697.8247,1417.6696,774.6785
C2,DLC1.2-k-s4,2.08,707.309,1441.4398,785.7068
C2,DLC1.2-k-s4,2.09,716.8842,1465.509,796.8488
C2,DLC1.2-k-s4,2.1,726.5509,1489.8799,808.1055
C2,DLC1.2-k-s4,2.11,736.3097,1514.5553,819.4776
C2,DLC1.2-k-s4,2.12,746.1613,1539.5379,830.9661
C2,DLC1.2-k-s4,2.13,756.1063,1564.8305,842.5718
C2,DLC1.2-k-s4,2.14,766.1454,1590.436,854.2956
C2,DLC1.2-k-s4,2.15,776.2791,1616.357,866.1383
C2,DLC1.2-k-s4,2.16,786.5081,1642.5964,878.101
C2,DLC1.2-k-s4,2.17,796.8331,1669.157,890.1844
C2,DLC1.2-k-s4,2.18,807.2547,1696.0416,902.3894
C2,DLC1.2-k-s4,2.19,817.7736,1723.2531,914.717
C2,DLC1.2-k-s4,2.2,828.3903,1750.7944,927.168
C2,DLC1.2-k-s4,2.21,839.1056,1778.6684,939.7434
C2,DLC1.2-k-s4,2.22,849.9201,1806.8778,952.444
C2,DLC1.2-k-s4,2.23,860.8345,1835.4257,965.2707
C2,DLC1.2-k-s4,2.24,871.8494,1864.3149,978.2245
C2,DLC1.2-k-s4,2.25,882.9655,1893.5485,991.3064
C2,DLC1.2-k-s4,2.26,894.1835,1923.1292,1004.5171
C2,DLC1.2-k-s4,2.27,905.5039,1953.0602,1017.8576
C2,DLC1.2-k-s4,2.28,916.9276,1983.3443,1031.3289
C2,DLC1.2-k-s4,2.29,928.4551,2013.9845,1044.9319
C2,DLC1.2-k-s4,2.3,940.0871,2044.984,1058.6676
C2,DLC1.2-k-s4,2.31,951.8244,2076.3456,1072.5367
C2,DLC1.2-k-s4,2.32,963.6675,2108.0724,1086.5404
C2,DLC1.2-k-s4,2.33,975.6173,2140.1674,1100.6796
C2,DLC1.2-k-s4,2.34,987.6742,2172.6337,1114.9552
C2,DLC1.2-k-s4,2.35,999.8391,2205.4744,1129.3681
C2,DLC1.2-k-s4,2.36,1012.1126,2238.6926,1143.9193
C2,DLC1.2-k-s4,2.37,1024.4955,2272.2913,1158.6098
C2,DLC1.2-k-s4,2.38,1036.9883,2306.2737,1173.4406
C2,DLC1.2-k-s4,2.39,1049.5919,2340.6429,1188.4125
C2,DLC1.2-k-s4,2.4,1062.3068,2375.4021,1203.5267
C2,DLC1.2-k-s4,2.41,1075.1338,2410.5543,1218.7839
C2,DLC1.2-k-s4,2.42,1088.0737,2446.1028,1234.1854
C2,DLC1.2-k-s4,2.43,1101.127,2482.0507,1249.7319
C2,DLC1.2-k-s4,2.44,1114.2945,2518.4012,1265.4246
C2,DLC1.2-k-s4,2.45,1127.577,2555.1576,1281.2643
C2,DLC1.2-k-s4,2.46,1140.975,2592.3231,1297.2521
C2,DLC1.2-k-s4,2.47,1154.4894,2629.9008,1313.389
C2,DLC1.2-k-s4,2.48,1168.1209,2667.8941,1329.676
C2,DLC1.2-k-s4,2.49,1181.8701,2706.3062,1346.1141
C2,DLC1.2-k-s4,2.5,1195.7378,2745.1405,1362.7043
C2,DLC1.2-k-s4,2.51,1209.7248,2784.4001,1379.4476
C2,DLC1.2-k-s4,2.52,1223.8316,2824.0884,1396.345
C2,DLC1.2-k-s4,2.53,1238.0592,2864.2087,1413.3975
C2,DLC1.2-k-s4,2.54,1252.4081,2904.7643,1430.6063
C2,DLC1.2-k-s4,2.55,1266.8791,2945.7587,1447.9722
C2,DLC1.2-k-s4,2.56,1281.473,2987.1951,1465.4963
C2,DLC1.2-k-s4,2.57,1296.1905,3029.0769,1483.1797
C2,DLC1.2-k-s4,2.58,1311.0323,3071.4075,1501.0233
C2,DLC1.2-k-s4,2.59,1325.9992,3114.1904,1519.0283
C2,DLC1.2-k-s4,2.6,1341.0919,3157.4289,1537.1957
C2,DLC1.2-k-s4,2.61,1356.3112,3201.1264,1555.5265
C2,DLC1.2-k-s4,2.62,1371.6578,3245.2864,1574.0218
C2,DLC1.2-k-s4,2.63,1387.1324,3289.9124,1592.6826
C2,DLC1.2-k-s4,2.64,1402.7358,3335.0079,1611.51
C2,DLC1.2-k-s4,2.65,1418.4688,3380.5762,1630.505
C2,DLC1.2-k-s4,2.66,1434.3321,3426.6209,1649.6688
C2,DLC1.2-k-s4,2.67,1450.3265,3473.1456,1669.0023
C2,DLC1.2-k-s4,2.68,1466.4527,3520.1537,1688.5067
C2,DLC1.2-k-s4,2.69,1482.7115,3567.6488,1708.183
C2,DLC1.2-k-s4,2.7,1499.1037,3615.6345,1728.0324
C2,DLC1.2-k-s4,2.71,1515.63,3664.1142,1748.0558
C2,DLC1.2-k-s4,2.72,1532.2912,3713.0916,1768.2544
C2,DLC1.2-k-s4,2.73,1549.0881,3762.5703,1788.6293
C2,DLC1.2-k-s4,2.74,1566.0214,3812.5539,1809.1816
C2,DLC1.2-k-s4,2.75,1583.0919,3863.046,1829.9123
C2,DLC1.2-k-s4,2.76,1600.3005,3914.0502,1850.8226
C2,DLC1.2-k-s4,2.77,1617.6479,3965.5702,1871.9136
C2,DLC1.2-k-s4,2.78,1635.1348,4017.6097,1893.1864
C2,DLC1.2-k-s4,2.79,1652.762,4070.1722,1914.642
C2,DLC1.2-k-s4,2.8,1670.5305,4123.2616,1936.2817
C2,DLC1.2-k-s4,2.81,1688.4408,4176.8815,1958.1065
C2,DLC1.2-k-s4,2.82,1706.4939,4231.0357,1980.1175
C2,DLC1.2-k-s4,2.83,1724.6905,4285.7278,2002.316
C2,DLC1.2-k-s4,2.84,1743.0314,4340.9616,2024.7029
C2,DLC1.2-k-s4,2.85,1761.5175,4396.7408,2047.2795
C2,DLC1.2-k-s4,2.86,1780.1494,4453.0693,2070.0469
C2,DLC1.2-k-s4,2.87,1798.9281,4509.9508,2093.0062
C2,DLC1.2-k-s4,2.88,1817.8543,4567.3891,2116.1585
C2,DLC1.2-k-s4,2.89,1836.9289,4625.3881,2139.5051
C2,DLC1.2-k-s4,2.9,1856.1526,4683.9514,2163.047
C2,DLC1.2-k-s4,2.91,1875.5263,4743.0831,2186.7855
C2,DLC1.2-k-s4,2.92,1895.0507,4802.7869,2210.7216
C2,DLC1.2-k-s4,2.93,1914.7268,4863.0667,2234.8566
C2,DLC1.2-k-s4,2.94,1934.5552,4923.9264,2259.1916
C2,DLC1.2-k-s4,2.95,1954.5369,4985.3699,2283.7278
C2,DLC1.2-k-s4,2.96,1974.6727,5047.4011,2308.4663
C2,DLC1.2-k-s4,2.97,1994.9633,5110.0238,2333.4083
C2,DLC1.2-k-s4,2.98,2015.4097,5173.2421,2358.5551
C2,DLC1.2-k-s4,2.99,2036.0126,5237.0599,2383.9077
C2,DLC1.2-k-s4,3.0,2056.7729,5301.4811,2409.4674
C2,DLC1.2-k-s5,0.0,-56.144,-55.9357,-56.1157
C2,DLC1.2-k-s5,0.01,-55.4003,-55.1424,-55.3652
C2,DLC1.2-k-s5,0.02,-54.6441,-54.3372,-54.6024
C2,DLC1.2-k-s5,0.03,-53.8755,-53.5199,-53.8272
C2,DLC1.2-k-s5,0.04,-53.0941,-52.6904,-53.0393
C2,DLC1.2-k-s5,0.05,-52.3,-51.8486,-52.2386
C2,DLC1.2-k-s5,0.06,-51.4887,-50.9942,-51.4215
C2,DLC1.2-k-s5,0.07,-50.663,-50.1271,-50.5902
C2,DLC1.2-k-s5,0.08,-49.8241,-49.2472,-49.7457
C2,DLC1.2-k-s5,0.09,-48.9718,-48.3543,-48.8879
C2,DLC1.2-k-s5,0.1,-48.106,-47.4483,-48.0166
C2,DLC1.2-k-s5,0.11,-47.2264,-46.529,-47.1316
C2,DLC1.2-k-s5,0.12,-46.333,-45.5963,-46.2329
C2,DLC1.2-k-s5,0.13,-45.4229,-44.6499,-45.3178
C2,DLC1.2-k-s5,0.14,-44.4976,-43.6898,-44.3878
C2,DLC1.2-k-s5,0.15,-43.5577,-42.7158,-43.4433
C2,DLC1.2-k-s5,0.16,-42.6031,-41.7261,-42.4839
C2,DLC1.2-k-s5,0.17,-41.6336,-40.7186,-41.5092
C2,DLC1.2-k-s5,0.18,-40.6489,-39.6963,-40.5194
C2,DLC1.2-k-s5,0.19,-39.6444,-38.6592,-39.5105
C2,DLC1.2-k-s5,0.2,-38.6225,-37.607,-38.4845
C2,DLC1.2-k-s5,0.21,-37.5847,-36.5396,-37.4426
C2,DLC1.2-k-s5,0.22,-36.5308,-35.4542,-36.3844
C2,DLC1.2-k-s5,0.23,-35.4605,-34.3492,-35.3095
C2,DLC1.2-k-s5,0.24,-34.3738,-33.2264,-34.2178
C2,DLC1.2-k-s5,0.25,-33.2703,-32.0872,-33.1094
C2,DLC1.2-k-s5,0.26,-32.1498,-30.9315,-31.9842
C2,DLC1.2-k-s5,0.27,-31.0086,-29.7592,-30.8388
C2,DLC1.2-k-s5,0.28,-29.8483,-28.5696,-29.6745
C2,DLC1.2-k-s5,0.29,-28.6704,-27.3563,-28.4917
C2,DLC1.2-k-s5,0.3,-27.4745,-26.1252,-27.291
C2,DLC1.2-k-s5,0.31,-26.2604,-24.8761,-26.0722
C2,DLC1.2-k-s5,0.32,-25.0281,-23.6088,-24.8351
C2,DLC1.2-k-s5,0.33,-23.7772,-22.3231,-23.5795
C2,DLC1.2-k-s5,0.34,-22.5075,-21.0186,-22.3051
C2,DLC1.2-k-s5,0.35,-21.2188,-19.6952,-21.0116
C2,DLC1.2-k-s5,0.36,-19.9108,-18.3463,-19.6981
C2,DLC1.2-k-s5,0.37,-18.5834,-16.972,-18.3643
C2,DLC1.2-k-s5,0.38,-17.2363,-15.5773,-17.0107
C2,DLC1.2-k-s5,0.39,-15.8693,-14.1619,-15.6371
C2,DLC1.2-k-s5,0.4,-14.4821,-12.7223,-14.2428
C2,DLC1.2-k-s5,0.41,-13.0744,-11.2584,-12.8275
C2,DLC1.2-k-s5,0.42,-11.6462,-9.7727,-11.3914
C2,DLC1.2-k-s5,0.43,-10.197,-8.2626,-9.934
C2,DLC1.2-k-s5,0.44,-8.7268,-6.7236,-8.4544
C2,DLC1.2-k-s5,0.45,-7.2351,-5.1614,-6.9532
C2,DLC1.2-k-s5,0.46,-5.7219,-3.5757,-5.43
C2,DLC1.2-k-s5,0.47,-4.1867,-1.9663,-3.8848
C2,DLC1.2-k-s5,0.48,-2.6295,-0.3328,-2.3171
C2,DLC1.2-k-s5,0.49,-1.0498,1.3263,-0.7267
C2,DLC1.2-k-s5,0.5,0.5525,3.0146,0.8873
C2,DLC1.2-k-s5,0.51,2.1777,4.7283,2.5245
C2,DLC1.2-k-s5,0.52,3.826,6.4676,4.1852
C2,DLC1.2-k-s5,0.53,5.4977,8.2339,5.8698
C2,DLC1.2-k-s5,0.54,7.1932,10.0315,7.5792
C2,DLC1.2-k-s5,0.55,8.9125,11.8628,9.3138
C2,DLC1.2-k-s5,0.56,10.6561,13.722,11.0731
C2,DLC1.2-k-s5,0.57,12.4242,15.6094,12.8574
C2,DLC1.2-k-s5,0.58,14.217,17.5253,14.667
C2,DLC1.2-k-s5,0.59,16.0349,19.4702,16.5022
C2,DLC1.2-k-s5,0.6,17.8781,21.4444,18.3632
C2,DLC1.2-k-s5,0.61,19.7469,23.4484,20.2504
C2,DLC1.2-k-s5,0.62,21.6415,25.4825,22.1641
C2,DLC1.2-k-s5,0.63,23.5623,27.5471,24.1044
C2,DLC1.2-k-s5,0.64,25.5096,29.6427,26.0719
C2,DLC1.2-k-s5,0.65,27.4835,31.7697,28.0667
C2,DLC1.2-k-s5,0.66,29.4845,33.9284,30.0892
C2,DLC1.2-k-s5,0.67,31.5128,36.1194,32.1396
C2,DLC1.2-k-s5,0.68,33.5687,38.3479,34.219
C2,DLC1.2-k-s5,0.69,35.6525,40.6179,36.3282
C2,DLC1.2-k-s5,0.7,37.7645,42.9223,38.4664
C2,DLC1.2-k-s5,0.71,39.905,45.2615,40.634
C2,DLC1.2-k-s5,0.72,42.0743,47.6359,42.8312
C2,DLC1.2-k-s5,0.73,44.2727,50.0461,45.0585
C2,DLC1.2-k-s5,0.74,46.5005,52.4925,47.316
C2,DLC1.2-k-s5,0.75,48.758,54.9776,49.6046
C2,DLC1.2-k-s5,0.76,51.0455,57.5038,51.9246
C2,DLC1.2-k-s5,0.77,53.3634,60.074,54.2769
C2,DLC1.2-k-s5,0.78,55.712,62.6874,56.6616
C2,DLC1.2-k-s5,0.79,58.0915,65.3501,59.0797
C2,DLC1.2-k-s5,0.8,60.5023,68.0538,61.5304
C2,DLC1.2-k-s5,0.81,62.9447,70.799,64.0141
C2,DLC1.2-k-s5,0.82,65.419,73.5863,66.5312
C2,DLC1.2-k-s5,0.83,67.9257,76.4163,69.0819
C2,DLC1.2-k-s5,0.84,70.4649,79.2895,71.6666
C2,DLC1.2-k-s5,0.85,73.037,82.2067,74.2858
C2,DLC1.2-k-s5,0.86,75.6424,85.1683,76.9398
C2,DLC1.2-k-s5,0.87,78.2813,88.1751,79.629
C2,DLC1.2-k-s5,0.88,80.9542,91.2276,82.3536
C2,DLC1.2-k-s5,0.89,83.6613,94.3264,85.1142
C2,DLC1.2-k-s5,0.9,86.4031,97.4723,87.9111
C2,DLC1.2-k-s5,0.91,89.1798,100.6658,90.7447
C2,DLC1.2-k-s5,0.92,91.9917,103.9076,93.6153
C2,DLC1.2-k-s5,0.93,94.8393,107.2033,96.5241
C2,DLC1.2-k-s5,0.94,97.7229,110.5502,99.471
C2,DLC1.2-k-s5,0.95,100.6428,113.9478,102.4561
C2,DLC1.2-k-s5,0.96,103.5994,117.3968,105.48
C2,DLC1.2-k-s5,0.97,106.5931,120.9002,108.5433
C2,DLC1.2-k-s5,0.98,109.6241,124.4594,111.6465
C2,DLC1.2-k-s5,0.99,112.693,128.0725,114.7896
C2,DLC1.2-k-s5,1.0,115.7999,131.74,117.9732
C2,DLC1.2-k-s5,1.01,118.9453,135.4628,121.1975
C2,DLC1.2-k-s5,1.02,122.1296,139.2416,124.463
C2,DLC1.2-k-s5,1.03,125.3531,143.0815,127.7708
C2,DLC1.2-k-s5,1.04,128.6162,146.9798,131.1207
C2,DLC1.2-k-s5,1.05,131.9192,150.9367,134.5132
C2,DLC1.2-k-s5,1.06,135.2626,154.9528,137.9486
C2,DLC1.2-k-s5,1.07,138.6468,159.029,141.4273
C2,DLC1.2-k-s5,1.08,142.072,163.166,144.9499
C2,DLC1.2-k-s5,1.09,145.5387,167.3648,148.5167
C2,DLC1.2-k-s5,1.1,149.0472,171.6259,152.1283
C2,DLC1.2-k-s5,1.11,152.5981,175.9504,155.7849
C2,DLC1.2-k-s5,1.12,156.1915,180.3389,159.4872
C2,DLC1.2-k-s5,1.13,159.828,184.7924,163.2355
C2,DLC1.2-k-s5,1.14,163.5079,189.3116,167.0303
C2,DLC1.2-k-s5,1.15,167.2316,193.8974,170.872
C2,DLC1.2-k-s5,1.16,170.9995,198.5506,174.7612
C2,DLC1.2-k-s5,1.17,174.8121,203.2722,178.6982
C2,DLC1.2-k-s5,1.18,178.6696,208.0628,182.6835
C2,DLC1.2-k-s5,1.19,182.5726,212.9236,186.7177
C2,DLC1.2-k-s5,1.2,186.5214,217.8552,190.8011
C2,DLC1.2-k-s5,1.21,190.5164,222.8586,194.9343
C2,DLC1.2-k-s5,1.22,194.5581,227.9347,199.1177
C2,DLC1.2-k-s5,1.23,198.6468,233.0905,203.3527
C2,DLC1.2-k-s5,1.24,202.783,238.3213,207.6389
C2,DLC1.2-k-s5,1.25,206.9671,243.6279,211.9769
C2,DLC1.2-k-s5,1.26,211.1994,249.0113,216.3671
C2,DLC1.2-k-s5,1.27,215.4805,254.4723,220.81
C2,DLC1.2-k-s5,1.28,219.8108,260.0156,225.3066
C2,DLC1.2-k-s5,1.29,224.1906,265.6415,229.8574
C2,DLC1.2-k-s5,1.3,228.6204,271.3483,234.4624
C2,DLC1.2-k-s5,1.31,233.1007,277.1371,239.1222
C2,DLC1.2-k-s5,1.32,237.6318,283.0088,243.8373
C2,DLC1.2-k-s5,1.33,242.2142,288.9645,248.6082
C2,DLC1.2-k-s5,1.34,246.8484,295.0055,253.4355
C2,DLC1.2-k-s5,1.35,251.5347,301.1369,258.3203
C2,DLC1.2-k-s5,1.36,256.2737,307.3557,263.2624
C2,DLC1.2-k-s5,1.37,261.0657,313.6627,268.2625
C2,DLC1.2-k-s5,1.38,265.9112,320.0591,273.3211
C2,DLC1.2-k-s5,1.39,270.8106,326.546,278.4386
C2,DLC1.2-k-s5,1.4,275.7645,333.1244,283.6157
C2,DLC1.2-k-s5,1.41,280.7732,339.7954,288.8529
C2,DLC1.2-k-s5,1.42,285.8372,346.56,294.1507
C2,DLC1.2-k-s5,1.43,290.957,353.4195,299.5096
C2,DLC1.2-k-s5,1.44,296.133,360.3749,304.9303
C2,DLC1.2-k-s5,1.45,301.3657,367.4324,310.4139
C2,DLC1.2-k-s5,1.46,306.6556,374.5882,315.9604
C2,DLC1.2-k-s5,1.47,312.003,381.8435,321.5703
C2,DLC1.2-k-s5,1.48,317.4086,389.1994,327.2442
C2,DLC1.2-k-s5,1.49,322.8727,396.6572,332.9826
C2,DLC1.2-k-s5,1.5,328.3958,404.2179,338.7862
C2,DLC1.2-k-s5,1.51,333.9784,411.8827,344.6554
C2,DLC1.2-k-s5,1.52,339.621,419.6529,350.5909
C2,DLC1.2-k-s5,1.53,345.324,427.5296,356.5932
C2,DLC1.2-k-s5,1.54,351.088,435.5139,362.663
C2,DLC1.2-k-s5,1.55,356.9134,443.6072,368.8008
C2,DLC1.2-k-s5,1.56,362.8006,451.8106,375.0071
C2,DLC1.2-k-s5,1.57,368.7503,460.1253,381.2827
C2,DLC1.2-k-s5,1.58,374.7629,468.5527,387.628
C2,DLC1.2-k-s5,1.59,380.8388,477.0938,394.0437
C2,DLC1.2-k-s5,1.6,386.9815,485.75,400.5329
C2,DLC1.2-k-s5,1.61,393.189,494.5225,407.094
C2,DLC1.2-k-s5,1.62,399.4613,503.4125,413.7274
C2,DLC1.2-k-s5,1.63,405.7991,512.4215,420.4336
C2,DLC1.2-k-s5,1.64,412.2028,521.5506,427.2132
C2,DLC1.2-k-s5,1.65,418.6729,530.8011,434.0669
C2,DLC1.2-k-s5,1.66,425.21,540.1743,440.9953
C2,DLC1.2-k-s5,1.67,431.8144,549.6716,447.999
C2,DLC1.2-k-s5,1.68,438.4868,559.2942,455.0786
C2,DLC1.2-k-s5,1.69,445.2276,569.0436,462.2348
C2,DLC1.2-k-s5,1.7,452.0374,578.9209,469.4682
C2,DLC1.2-k-s5,1.71,458.9167,588.9276,476.7794
C2,DLC1.2-k-s5,1.72,465.866,599.0651,484.1691
C2,DLC1.2-k-s5,1.73,472.8859,609.3346,491.6378
C2,DLC1.2-k-s5,1.74,479.9767,619.7375,499.1863
