model,DLC,brg,nbin,k,ScaleFactor,rev_total,rpm_tw,dur_total,nbin_all,kappa_w,kappa_m,lambda_in_w,lambda_in_m,lambda_out_w,lambda_out_m,hmin_in_um_w,hmin_in_um_m,hmin_out_um_w,hmin_out_um_m,nu_mm2s_w,nu_mm2s_m,nu1_mm2s_w,nu1_mm2s_m,a_iso_w,a_iso_m,cap_pct,lam_min,lam_max,regime_w,D30_UW,D30_DW,dmg_pct
A1,DLC4.1-a-y2,DW,10,0.3,10000.0,28431.2,0.8525,2001119.4,10,0.87722,0.34588,2.44701,0.93926,2.56408,0.9842,0.739,0.28366,0.77435,0.29723,294.63725,294.63725,677.19345,7742.78309,2.45135,0.74517,0.0,0.0646,3.1726,혼합 (1≤λ<3),0.000162,1.4e-05,0.313
A1,DLC4.1-a-y2,UW,10,0.3,10000.0,28431.2,0.8525,2001119.4,10,0.87722,0.34588,2.17891,0.83665,2.28315,0.87668,0.65803,0.25267,0.68951,0.26476,294.63725,294.63725,677.19345,7742.78309,1.17215,0.40473,0.0,0.0574,2.8066,혼합 (1≤λ<3),0.000162,1.4e-05,0.313
A1,DLC4.1-a-y3,DW,10,0.3,10000.0,28590.6,0.8573,2000864.5,10,0.87461,0.34627,2.44274,0.95135,2.5596,0.99687,0.73771,0.28731,0.773,0.30105,294.63725,294.63725,685.09003,5495.37295,2.47647,0.75526,0.0,0.1013,3.1776,혼합 (1≤λ<3),0.000163,1.4e-05,0.316
A1,DLC4.1-a-y3,UW,10,0.3,10000.0,28590.6,0.8573,2000864.5,10,0.87461,0.34627,2.17347,0.84694,2.27745,0.88746,0.65639,0.25578,0.68779,0.26801,294.63725,294.63725,685.09003,5495.37295,1.17713,0.40765,0.0,0.09,2.8085,혼합 (1≤λ<3),0.000163,1.4e-05,0.316
A1,DLC4.1-b-y1,DW,10,0.0,500.0,3570.33,2.1412,100048.5,10,1.55724,0.70597,4.11979,1.89826,4.31688,1.98908,1.24418,0.57327,1.3037,0.6007,294.63725,294.63725,322.64519,2722.99244,8.8304,3.42793,0.0,0.1958,5.0681,유체 (λ≥3),7e-06,1e-06,0.014
A1,DLC4.1-b-y1,UW,10,0.0,500.0,3570.33,2.1412,100048.5,10,1.55724,0.70597,3.68229,1.69348,3.85845,1.7745,1.11205,0.51143,1.16525,0.5359,294.63725,294.63725,322.64519,2722.99244,2.56146,1.082,0.0,0.1737,4.4204,유체 (λ≥3),7e-06,1e-06,0.014
A1,DLC4.1-b-y2,DW,10,0.0,500.0,3574.93,2.1439,100050.0,10,1.55344,0.70553,4.16465,1.92732,4.3639,2.01952,1.25773,0.58205,1.3179,0.6099,294.63725,294.63725,323.90159,2485.97203,10.28667,3.98244,0.0,0.243,5.1188,유체 (λ≥3),7e-06,1e-06,0.013
A1,DLC4.1-b-y2,UW,10,0.0,500.0,3574.93,2.1439,100050.0,10,1.55344,0.70553,3.6879,1.70602,3.86433,1.78764,1.11375,0.51522,1.16703,0.53987,294.63725,294.63725,323.90159,2485.97203,2.65338,1.12423,0.0,0.216,4.4216,유체 (λ≥3),7e-06,1e-06,0.013
A1,DLC4.1-b-y3,DW,10,0.0,500.0,3615.545,2.1682,100051.3,10,1.54659,0.71001,4.18209,1.97531,4.38216,2.06982,1.26299,0.59654,1.32341,0.62508,294.63725,294.63725,325.17819,2073.8353,11.54547,4.49638,0.0,0.2746,5.1942,유체 (λ≥3),7e-06,1e-06,0.013
A1,DLC4.1-b-y3,UW,10,0.0,500.0,3615.545,2.1682,100051.3,10,1.54659,0.71001,3.67854,1.73856,3.85453,1.82174,1.11092,0.52505,1.16407,0.55016,294.63725,294.63725,325.17819,2073.8353,2.68625,1.15356,0.0,0.2442,4.4089,유체 (λ≥3),7e-06,1e-06,0.013
A1,DLC4.1-c-y1,DW,10,0.1,500.0,3624.775,2.1738,100049.8,10,1.52988,0.71144,4.55437,2.11927,4.77226,2.22065,1.37542,0.64002,1.44122,0.67064,294.63725,294.63725,324.95118,2043.86998,29.54171,10.92207,10.0,0.2809,6.0265,유체 (λ≥3),6e-06,1e-06,0.012
A1,DLC4.1-c-y1,UW,10,0.1,500.0,3624.775,2.1738,100049.8,10,1.52988,0.71144,3.79823,1.79906,3.97995,1.88513,1.14707,0.54332,1.20194,0.56931,294.63725,294.63725,324.95118,2043.86998,4.66194,1.87036,0.0,0.249,4.6534,유체 (λ≥3),6e-06,1e-06,0.012
A1,DLC4.1-c-y2,DW,10,0.23,500.0,3672.11,2.2021,100050.9,10,1.52221,0.71606,4.24298,2.06174,4.44597,2.16037,1.28138,0.62264,1.34268,0.65243,294.63725,294.63725,325.20022,1732.39149,20.24354,7.99985,0.0,0.3416,5.0838,유체 (λ≥3),5e-06,1e-06,0.01
A1,DLC4.1-c-y2,UW,10,0.23,500.0,3672.11,2.2021,100050.9,10,1.52221,0.71606,3.98436,1.91202,4.17498,2.0035,1.20328,0.57743,1.26084,0.60506,294.63725,294.63725,325.20022,1732.39149,7.66467,3.05974,0.0,0.3036,4.8596,유체 (λ≥3),5e-06,1e-06,0.01
A1,DLC4.1-c-y3,DW,10,0.5,500.0,3773.845,2.2632,100049.8,10,1.49348,0.73662,3.91187,2.03692,4.09902,2.13437,1.18139,0.61515,1.2379,0.64458,294.63725,294.63725,325.88433,1255.09208,7.61402,3.35115,0.0,0.4356,4.7371,유체 (λ≥3),8e-06,1e-06,0.016
A1,DLC4.1-c-y3,UW,10,0.5,500.0,3773.845,2.2632,100049.8,10,1.49348,0.73662,3.96973,2.01035,4.15965,2.10653,1.19886,0.60713,1.25621,0.63617,294.63725,294.63725,325.88433,1255.09208,7.95718,3.42194,0.0,0.3927,4.8054,유체 (λ≥3),8e-06,1e-06,0.016
A1,DLC6.4-a-s1,DW,30,3.0,24340.0,7073.204,0.0285,14600259.9,30,0.1,0.1,0.13538,0.10408,0.14186,0.10906,0.04088,0.03143,0.04284,0.03294,294.63725,294.63725,12819.91029,111583.63135,0.09997,0.09997,0.0,0.0014,0.1902,경계 (λ<1),0.000196,2e-05,0.378
A1,DLC6.4-a-s1,UW,30,3.0,24340.0,7073.204,0.0285,14600259.9,30,0.1,0.1,0.12031,0.0925,0.12606,0.09692,0.03633,0.02793,0.03807,0.02927,294.63725,294.63725,12819.91029,111583.63135,0.09997,0.09997,0.0,0.0012,0.1691,경계 (λ<1),0.000196,2e-05,0.378
A1,DLC6.4-a-s2,DW,30,3.0,24340.0,10992.4308,0.0452,14606971.6,30,0.1,0.1,0.16802,0.14639,0.17606,0.15339,0.05074,0.04421,0.05317,0.04632,294.63725,294.63725,9242.16347,12382.23512,0.09997,0.09997,0.0,0.0446,0.2191,경계 (λ<1),0.000304,3.1e-05,0.587
A1,DLC6.4-a-s2,UW,30,3.0,24340.0,10992.4308,0.0452,14606971.6,30,0.1,0.1,0.14931,0.13009,0.15645,0.13631,0.04509,0.03929,0.04725,0.04117,294.63725,294.63725,9242.16347,12382.23512,0.09997,0.09997,0.0,0.0397,0.1947,경계 (λ<1),0.000304,3.1e-05,0.587
A1,DLC6.4-a-s3,DW,30,3.0,24340.0,11907.6148,0.0464,14607615.8,30,0.1,0.1,0.1866,0.15283,0.19553,0.16014,0.05635,0.04615,0.05905,0.04836,294.63725,294.63725,8544.54018,16353.66301,0.09997,0.09997,0.0,0.0141,0.2659,경계 (λ<1),0.00033,3.4e-05,0.638
A1,DLC6.4-a-s3,UW,30,3.0,24340.0,11907.6148,0.0464,14607615.8,30,0.1,0.1,0.16584,0.13582,0.17377,0.14232,0.05008,0.04102,0.05248,0.04298,294.63725,294.63725,8544.54018,16353.66301,0.09997,0.09997,0.0,0.0125,0.2363,경계 (λ<1),0.00033,3.4e-05,0.638
A1,DLC6.4-a-s4,DW,30,3.0,24340.0,7556.353,0.0299,14606366.8,30,0.1,0.1,0.14462,0.10889,0.15154,0.1141,0.04368,0.03289,0.04577,0.03446,294.63725,294.63725,12205.18754,36621.249,0.09997,0.09997,0.0,0.0065,0.2017,경계 (λ<1),0.000209,2.1e-05,0.405
A1,DLC6.4-a-s4,UW,30,3.0,24340.0,7556.353,0.0299,14606366.8,30,0.1,0.1,0.12853,0.09678,0.13468,0.10141,0.03882,0.02923,0.04067,0.03062,294.63725,294.63725,12205.18754,36621.249,0.09997,0.09997,0.0,0.0058,0.1792,경계 (λ<1),0.000209,2.1e-05,0.405
A1,DLC6.4-a-s5,DW,30,3.0,24340.0,7737.4426,0.0314,14604606.9,30,0.1,0.1,0.14197,0.11262,0.14876,0.11801,0.04287,0.03401,0.04492,0.03564,294.63725,294.63725,12195.45035,23079.85958,0.09997,0.09997,0.0,0.0112,0.2116,경계 (λ<1),0.000214,2.2e-05,0.413
A1,DLC6.4-a-s5,UW,30,3.0,24340.0,7737.4426,0.0314,14604606.9,30,0.1,0.1,0.12616,0.10009,0.1322,0.10487,0.0381,0.03023,0.03992,0.03167,294.63725,294.63725,12195.45035,23079.85958,0.09997,0.09997,0.0,0.01,0.1881,경계 (λ<1),0.000214,2.2e-05,0.413
A1,DLC6.4-a-s6,DW,30,3.0,24340.0,7578.9892,0.0311,14603694.8,30,0.1,0.1,0.13307,0.11172,0.13944,0.11707,0.04019,0.03374,0.04211,0.03535,294.63725,294.63725,12441.11787,23645.97259,0.09997,0.09997,0.0,0.0131,0.1863,경계 (λ<1),0.00021,2.1e-05,0.405
A1,DLC6.4-a-s6,UW,30,3.0,24340.0,7578.9892,0.0311,14603694.8,30,0.1,0.1,0.11826,0.09929,0.12392,0.10404,0.03571,0.02998,0.03742,0.03142,294.63725,294.63725,12441.11787,23645.97259,0.09997,0.09997,0.0,0.0116,0.1656,경계 (λ<1),0.00021,2.1e-05,0.405
A1,DLC6.4-b-s1,DW,30,0.26,292.4,837.2201,0.2863,175469.6,30,0.15834,0.14758,0.59514,0.55128,0.62362,0.57765,0.17973,0.16649,0.18833,0.17445,294.63725,294.63725,2015.28213,2303.41628,0.12912,0.12368,0.0,0.2451,0.7583,경계 (λ<1),1.2e-05,1e-06,0.023
A1,DLC6.4-b-s1,UW,30,0.26,292.4,837.2201,0.2863,175469.6,30,0.15834,0.14758,0.52843,0.48937,0.55371,0.51278,0.15958,0.14779,0.16722,0.15486,294.63725,294.63725,2015.28213,2303.41628,0.12292,0.11868,0.0,0.2163,0.6693,경계 (λ<1),1.2e-05,1e-06,0.023
A1,DLC6.4-b-s2,DW,30,0.27,292.4,864.6999,0.2957,175470.2,30,0.16222,0.14904,0.60793,0.56302,0.63701,0.58995,0.18359,0.17003,0.19238,0.17817,294.63725,294.63725,1964.54241,2174.50273,0.13103,0.12437,0.0,0.3176,0.7989,경계 (λ<1),1.3e-05,1e-06,0.025
A1,DLC6.4-b-s2,UW,30,0.27,292.4,864.6999,0.2957,175470.2,30,0.16222,0.14904,0.54002,0.50003,0.56586,0.52395,0.16309,0.15101,0.17089,0.15823,294.63725,294.63725,1964.54241,2174.50273,0.12434,0.11917,0.0,0.282,0.708,경계 (λ<1),1.3e-05,1e-06,0.025
A1,DLC6.4-b-s3,DW,30,0.18,292.4,817.4539,0.2795,175468.3,30,0.15384,0.14373,0.58367,0.5453,0.61159,0.57139,0.17627,0.16468,0.1847,0.17256,294.63725,294.63725,2059.75916,2271.43887,0.12718,0.12194,0.0,0.2878,0.7702,경계 (λ<1),1.1e-05,1e-06,0.022
A1,DLC6.4-b-s3,UW,30,0.18,292.4,817.4539,0.2795,175468.3,30,0.15384,0.14373,0.51717,0.48312,0.54191,0.50623,0.15618,0.1459,0.16366,0.15288,294.63725,294.63725,2059.75916,2271.43887,0.12131,0.11727,0.0,0.2544,0.6808,경계 (λ<1),1.1e-05,1e-06,0.022
A1,DLC6.4-b-s4,DW,30,0.39,292.4,837.5652,0.2864,175470.2,30,0.15988,0.14666,0.59219,0.54458,0.62052,0.57064,0.17884,0.16446,0.1874,0.17233,294.63725,294.63725,2014.57969,2277.66875,0.12902,0.12257,0.0,0.2614,0.8064,경계 (λ<1),1.5e-05,2e-06,0.028
A1,DLC6.4-b-s4,UW,30,0.39,292.4,837.5652,0.2864,175470.2,30,0.15988,0.14666,0.52818,0.48545,0.55345,0.50868,0.15951,0.14661,0.16714,0.15362,294.63725,294.63725,2014.57969,2277.66875,0.12299,0.11792,0.0,0.2308,0.7204,경계 (λ<1),1.5e-05,2e-06,0.028
A1,DLC6.4-b-s5,DW,30,0.51,292.4,842.4775,0.2881,175468.4,30,0.1597,0.14637,0.58568,0.54107,0.6137,0.56696,0.17687,0.1634,0.18534,0.17122,294.63725,294.63725,2007.37317,2219.91177,0.12812,0.12179,0.0,0.3066,0.8357,경계 (λ<1),1.8e-05,2e-06,0.036
A1,DLC6.4-b-s5,UW,30,0.51,292.4,842.4775,0.2881,175468.4,30,0.1597,0.14637,0.52486,0.48465,0.54998,0.50784,0.15851,0.14636,0.16609,0.15337,294.63725,294.63725,2007.37317,2219.91177,0.12243,0.11744,0.0,0.272,0.7429,경계 (λ<1),1.8e-05,2e-06,0.036
A1,DLC6.4-b-s6,DW,30,0.2,292.4,807.3047,0.2761,175468.1,30,0.14898,0.1414,0.57032,0.54308,0.5976,0.56906,0.17224,0.16401,0.18048,0.17186,294.63725,294.63725,2085.7158,2235.08609,0.12447,0.12068,0.0,0.3157,0.7409,경계 (λ<1),1.1e-05,1e-06,0.021
A1,DLC6.4-b-s6,UW,30,0.2,292.4,807.3047,0.2761,175468.1,30,0.14898,0.1414,0.50506,0.48073,0.52922,0.50373,0.15253,0.14518,0.15982,0.15213,294.63725,294.63725,2085.7158,2235.08609,0.11928,0.11632,0.0,0.2769,0.6594,경계 (λ<1),1.1e-05,1e-06,0.021
B1,DLC1.2-a-s1,DW,30,0.18,37800.0,1321345.494,3.495,22683763.2,30,1.15524,1.15524,3.2021,3.20209,3.35027,3.35025,0.96704,0.96703,1.01178,1.01178,294.63725,294.63725,255.04366,255.04403,4.36477,4.36462,0.0,3.1318,3.2689,유체 (λ≥3),0.002089,6e-05,3.192
B1,DLC1.2-a-s1,UW,30,0.18,37800.0,1321345.494,3.495,22683763.2,30,1.15524,1.15524,2.80891,2.8089,2.93888,2.93887,0.84829,0.84829,0.88754,0.88754,294.63725,294.63725,255.04366,255.04403,1.70304,1.70301,0.0,2.7741,2.837,혼합 (1≤λ<3),0.002089,6e-05,3.192
B1,DLC1.2-a-s2,DW,30,0.16,37800.0,1321343.604,3.495,22683773.3,30,1.15524,1.15524,3.20281,3.20279,3.351,3.35098,0.96725,0.96724,1.012,1.012,294.63725,294.63725,255.04402,255.04484,4.3759,4.37574,0.0,3.1208,3.2667,유체 (λ≥3),0.002092,6.1e-05,3.197
B1,DLC1.2-a-s2,UW,30,0.16,37800.0,1321343.604,3.495,22683773.3,30,1.15524,1.15524,2.80909,2.80908,2.93907,2.93906,0.84835,0.84834,0.8876,0.8876,294.63725,294.63725,255.04402,255.04484,1.7051,1.70507,0.0,2.7698,2.847,혼합 (1≤λ<3),0.002092,6.1e-05,3.197
B1,DLC1.2-a-s3,DW,30,0.16,37800.0,1321359.48,3.4951,22683784.1,30,1.15525,1.15525,3.20327,3.20326,3.35149,3.35147,0.96739,0.96738,1.01215,1.01215,294.63725,294.63725,255.04164,255.04232,4.39308,4.39295,0.0,3.1125,3.2648,유체 (λ≥3),0.002108,6.2e-05,3.22
B1,DLC1.2-a-s3,UW,30,0.16,37800.0,1321359.48,3.4951,22683784.1,30,1.15525,1.15525,2.80915,2.80914,2.93913,2.93912,0.84836,0.84836,0.88762,0.88761,294.63725,294.63725,255.04164,255.04232,1.70677,1.70675,0.0,2.7669,2.8389,혼합 (1≤λ<3),0.002108,6.2e-05,3.22
B1,DLC1.2-a-s4,DW,30,0.17,37800.0,1321363.638,3.4951,22683789.4,30,1.15526,1.15525,3.19869,3.19871,3.34669,3.34672,0.966,0.96601,1.0107,1.01071,294.63725,294.63725,255.04093,255.04178,4.32923,4.32959,0.0,3.1371,3.2785,유체 (λ≥3),0.002142,6.4e-05,3.273
B1,DLC1.2-a-s4,UW,30,0.17,37800.0,1321363.638,3.4951,22683789.4,30,1.15526,1.15525,2.80733,2.80733,2.93722,2.93723,0.84781,0.84781,0.88704,0.88704,294.63725,294.63725,255.04093,255.04178,1.69717,1.69723,0.0,2.7782,2.842,혼합 (1≤λ<3),0.002142,6.4e-05,3.273
B1,DLC1.2-a-s5,DW,30,0.18,37800.0,1321343.982,3.495,22683777.3,30,1.15524,1.15524,3.20494,3.20493,3.35324,3.35322,0.96789,0.96789,1.01268,1.01267,294.63725,294.63725,255.044,255.04474,4.47826,4.47822,0.0,3.0974,3.3711,유체 (λ≥3),0.002181,6.8e-05,3.331
B1,DLC1.2-a-s5,UW,30,0.18,37800.0,1321343.982,3.495,22683777.3,30,1.15524,1.15524,2.80934,2.80933,2.93933,2.93932,0.84842,0.84842,0.88768,0.88767,294.63725,294.63725,255.044,255.04474,1.71113,1.71112,0.0,2.756,2.8798,혼합 (1≤λ<3),0.002181,6.8e-05,3.331
B1,DLC1.2-a-s6,DW,30,0.17,37800.0,1321356.078,3.4951,22683769.9,30,1.15525,1.15525,3.20219,3.2022,3.35035,3.35037,0.96706,0.96707,1.01181,1.01181,294.63725,294.63725,255.04201,255.04272,4.36812,4.36845,0.0,3.1388,3.2794,유체 (λ≥3),0.002114,6.2e-05,3.229
B1,DLC1.2-a-s6,UW,30,0.17,37800.0,1321356.078,3.4951,22683769.9,30,1.15525,1.15525,2.80846,2.80847,2.93841,2.93841,0.84816,0.84816,0.8874,0.8874,294.63725,294.63725,255.04201,255.04272,1.70251,1.70256,0.0,2.7802,2.8423,혼합 (1≤λ<3),0.002114,6.2e-05,3.229
B1,DLC1.2-b-s1,DW,30,0.19,45700.0,1678915.175,3.6732,27424561.1,30,1.20569,1.20374,3.36982,3.36452,3.52574,3.5202,1.01769,1.01609,1.06477,1.0631,294.63725,294.63725,244.70223,245.08699,5.55304,5.52565,0.0,3.2016,3.7176,유체 (λ≥3),0.002157,4.6e-05,3.295
B1,DLC1.2-b-s1,UW,30,0.19,45700.0,1678915.175,3.6732,27424561.1,30,1.20569,1.20374,2.93058,2.92633,3.06618,3.06173,0.88503,0.88375,0.92599,0.92464,294.63725,294.63725,244.70223,245.08699,1.85066,1.84696,0.0,2.8071,3.1973,혼합 (1≤λ<3),0.002157,4.6e-05,3.295
B1,DLC1.2-b-s2,DW,30,0.19,45700.0,1696607.016,3.7119,27424584.6,30,1.22074,1.21387,3.4199,3.39864,3.57814,3.55589,1.03281,1.02639,1.0806,1.07388,294.63725,294.63725,242.50573,243.75361,6.23393,6.0394,0.0,3.193,4.1871,유체 (λ≥3),0.002111,4.4e-05,3.225
B1,DLC1.2-b-s2,UW,30,0.19,45700.0,1696607.016,3.7119,27424584.6,30,1.22074,1.21387,2.96496,2.94932,3.10215,3.08579,0.89542,0.89069,0.93685,0.93191,294.63725,294.63725,242.50573,243.75361,1.89505,1.8774,0.0,2.8011,3.4974,혼합 (1≤λ<3),0.002111,4.4e-05,3.225
B1,DLC1.2-b-s3,DW,30,0.19,45700.0,1691755.961,3.7013,27424587.4,30,1.21564,1.21114,3.39527,3.38317,3.55236,3.53971,1.02537,1.02172,1.07281,1.06899,294.63725,294.63725,243.11859,243.98113,5.66229,5.60191,0.0,3.1662,3.8132,유체 (λ≥3),0.002114,4.3e-05,3.229
B1,DLC1.2-b-s3,UW,30,0.19,45700.0,1691755.961,3.7013,27424587.4,30,1.21564,1.21114,2.95196,2.94223,3.08854,3.07837,0.89149,0.88855,0.93274,0.92967,294.63725,294.63725,243.11859,243.98113,1.86926,1.86105,0.0,2.7865,3.2683,혼합 (1≤λ<3),0.002114,4.3e-05,3.229
B1,DLC1.2-b-s4,DW,30,0.19,45700.0,1682840.348,3.6818,27424568.8,30,1.20873,1.20601,3.3805,3.37299,3.53691,3.52906,1.02091,1.01864,1.06815,1.06577,294.63725,294.63725,244.21561,244.75053,5.63038,5.58951,0.0,3.1702,3.7558,유체 (λ≥3),0.002105,4.3e-05,3.216
B1,DLC1.2-b-s4,UW,30,0.19,45700.0,1682840.348,3.6818,27424568.8,30,1.20873,1.20601,2.93793,2.93197,3.07386,3.06763,0.88725,0.88545,0.92831,0.92642,294.63725,294.63725,244.21561,244.75053,1.86071,1.85533,0.0,2.8034,3.182,혼합 (1≤λ<3),0.002105,4.3e-05,3.216
B1,DLC1.2-b-s5,DW,30,0.19,45700.0,1688108.187,3.6933,27424576.1,30,1.21408,1.20895,3.39124,3.37904,3.54815,3.53539,1.02415,1.02047,1.07154,1.06769,294.63725,294.63725,243.54428,244.51489,5.70878,5.67044,0.0,3.1765,3.8342,유체 (λ≥3),0.002207,4.8e-05,3.372
B1,DLC1.2-b-s5,UW,30,0.19,45700.0,1688108.187,3.6933,27424576.1,30,1.21408,1.20895,2.94664,2.93619,3.08298,3.07204,0.88989,0.88673,0.93106,0.92776,294.63725,294.63725,243.54428,244.51489,1.86136,1.85535,0.0,2.7921,3.2969,혼합 (1≤λ<3),0.002207,4.8e-05,3.372
B1,DLC1.2-b-s6,DW,30,0.19,45700.0,1700637.756,3.7207,27424551.5,30,1.22004,1.21652,3.40888,3.39878,3.56661,3.55604,1.02948,1.02643,1.07712,1.07393,294.63725,294.63725,242.07931,242.7623,5.74751,5.68814,0.0,3.1458,3.8008,유체 (λ≥3),0.002114,4.3e-05,3.229
B1,DLC1.2-b-s6,UW,30,0.19,45700.0,1700637.756,3.7207,27424551.5,30,1.22004,1.21652,2.96149,2.95362,3.09852,3.09028,0.89437,0.89199,0.93575,0.93326,294.63725,294.63725,242.07931,242.7623,1.87722,1.86948,0.0,2.7798,3.2301,혼합 (1≤λ<3),0.002114,4.3e-05,3.229
B1,DLC1.2-c-s1,DW,30,0.2,45040.0,2143413.5144,4.7581,27028495.9,30,1.50237,1.49144,4.0489,4.03109,4.23624,4.2176,1.22277,1.21739,1.27935,1.27372,294.63725,294.63725,197.30583,198.74679,8.14588,8.18366,0.0,3.6103,4.4307,유체 (λ≥3),0.002011,3.9e-05,3.072
B1,DLC1.2-c-s1,UW,30,0.2,45040.0,2143413.5144,4.7581,27028495.9,30,1.50237,1.49144,3.55112,3.52987,3.71543,3.6932,1.07244,1.06602,1.12206,1.11535,294.63725,294.63725,197.30583,198.74679,2.30208,2.29469,0.0,3.1253,4.003,유체 (λ≥3),0.002011,3.9e-05,3.072
B1,DLC1.2-c-s2,DW,30,0.22,45040.0,2138049.2504,4.7462,27028498.8,30,1.50147,1.48815,4.06458,4.03781,4.25264,4.22464,1.2275,1.21942,1.2843,1.27584,294.63725,294.63725,197.68541,199.52234,8.88825,8.82447,0.0,3.3975,4.4481,유체 (λ≥3),0.00204,3.9e-05,3.117
B1,DLC1.2-c-s2,UW,30,0.22,45040.0,2138049.2504,4.7462,27028498.8,30,1.50147,1.48815,3.55211,3.52503,3.71646,3.68813,1.07274,1.06456,1.12237,1.11382,294.63725,294.63725,197.68541,199.52234,2.33167,2.31504,0.0,2.9689,4.0279,유체 (λ≥3),0.00204,3.9e-05,3.117
B1,DLC1.2-c-s3,DW,30,0.22,45040.0,2149598.8576,4.7718,27028504.7,30,1.50934,1.49466,4.08277,4.04823,4.27168,4.23554,1.233,1.22256,1.29005,1.27913,294.63725,294.63725,196.78917,198.79336,9.17054,8.92985,0.0,3.5424,4.6734,유체 (λ≥3),0.00191,3.3e-05,2.918
B1,DLC1.2-c-s3,UW,30,0.22,45040.0,2149598.8576,4.7718,27028504.7,30,1.50934,1.49466,3.57523,3.54254,3.74066,3.70645,1.07972,1.06985,1.12968,1.11935,294.63725,294.63725,196.78917,198.79336,2.36901,2.33522,0.0,3.0731,4.0432,유체 (λ≥3),0.00191,3.3e-05,2.918
B1,DLC1.2-c-s4,DW,30,0.23,45040.0,2143849.5016,4.7591,27028490.6,30,1.4957,1.49233,4.07437,4.06484,4.26289,4.25292,1.23046,1.22758,1.28739,1.28438,294.63725,294.63725,197.35622,197.81519,9.28617,9.19616,0.0,3.6164,4.5136,유체 (λ≥3),0.002051,3.4e-05,3.133
B1,DLC1.2-c-s4,UW,30,0.23,45040.0,2143849.5016,4.7591,27028490.6,30,1.4957,1.49233,3.53775,3.52986,3.70144,3.69319,1.0684,1.06602,1.11783,1.11534,294.63725,294.63725,197.35622,197.81519,2.30986,2.29994,0.0,3.1774,3.809,유체 (λ≥3),0.002051,3.4e-05,3.133
B1,DLC1.2-c-s5,DW,30,0.22,45040.0,2145418.2448,4.7626,27028510.9,30,1.50099,1.49285,4.05977,4.04725,4.24762,4.23452,1.22605,1.22227,1.28278,1.27882,294.63725,294.63725,197.18502,198.23859,8.65619,8.69864,0.0,3.6899,4.5434,유체 (λ≥3),0.002041,4e-05,3.119
B1,DLC1.2-c-s5,UW,30,0.22,45040.0,2145418.2448,4.7626,27028510.9,30,1.50099,1.49285,3.5469,3.53111,3.71102,3.69449,1.07116,1.06639,1.12073,1.11574,294.63725,294.63725,197.18502,198.23859,2.29878,2.29378,0.0,3.1723,3.9374,유체 (λ≥3),0.002041,4e-05,3.119
B1,DLC1.2-c-s6,DW,30,0.23,45040.0,2139286.0488,4.749,27028503.2,30,1.49946,1.48908,4.03739,4.02294,4.2242,4.20908,1.21929,1.21493,1.27571,1.27114,294.63725,294.63725,197.62505,199.05246,8.16418,8.26011,0.0,3.6045,4.313,유체 (λ≥3),0.002131,5e-05,3.256
B1,DLC1.2-c-s6,UW,30,0.23,45040.0,2139286.0488,4.749,27028503.2,30,1.49946,1.48908,3.53966,3.52044,3.70344,3.68334,1.06898,1.06317,1.11844,1.11237,294.63725,294.63725,197.62505,199.05246,2.2703,2.26926,0.0,3.0509,3.9416,유체 (λ≥3),0.002131,5e-05,3.256
B1,DLC1.2-d-s1,DW,30,0.26,38180.0,2227363.5482,5.8329,22911814.5,30,1.77066,1.76688,4.50909,4.50685,4.71773,4.71538,1.36175,1.36107,1.42475,1.42405,294.63725,294.63725,166.69232,167.07154,9.43166,9.5739,0.0,4.2377,4.9164,유체 (λ≥3),0.001675,0.000107,2.559
B1,DLC1.2-d-s1,UW,30,0.26,38180.0,2227363.5482,5.8329,22911814.5,30,1.77066,1.76688,4.13023,4.12266,4.32134,4.31342,1.24733,1.24504,1.30504,1.30265,294.63725,294.63725,166.69232,167.07154,2.75975,2.7581,0.0,3.6886,4.3908,유체 (λ≥3),0.001675,0.000107,2.559
B1,DLC1.2-d-s2,DW,30,0.25,38180.0,2201661.5358,5.7656,22911811.1,30,1.76022,1.74931,4.47417,4.46008,4.68119,4.66645,1.3512,1.34694,1.41372,1.40927,294.63725,294.63725,168.24349,169.39025,7.95059,8.09181,0.0,4.0307,4.7147,유체 (λ≥3),0.001602,7.6e-05,2.447
B1,DLC1.2-d-s2,UW,30,0.25,38180.0,2201661.5358,5.7656,22911811.1,30,1.76022,1.74931,4.11217,4.08864,4.30244,4.27783,1.24187,1.23477,1.29934,1.2919,294.63725,294.63725,168.24349,169.39025,2.74082,2.72548,0.0,3.4889,4.4289,유체 (λ≥3),0.001602,7.6e-05,2.447
B1,DLC1.2-d-s3,DW,30,0.25,38180.0,2201820.7464,5.766,22911814.0,30,1.75526,1.7499,4.48583,4.48192,4.69339,4.6893,1.35472,1.35354,1.4174,1.41617,294.63725,294.63725,168.28215,168.83001,9.31835,9.52858,0.0,4.1751,4.7652,유체 (λ≥3),0.001557,8.4e-05,2.378
B1,DLC1.2-d-s3,UW,30,0.25,38180.0,2201820.7464,5.766,22911814.0,30,1.75526,1.7499,4.09821,4.08758,4.28784,4.27671,1.23766,1.23445,1.29493,1.29157,294.63725,294.63725,168.28215,168.83001,2.72876,2.72657,0.0,3.5735,4.3606,유체 (λ≥3),0.001557,8.4e-05,2.378
