design,DLC,k,eps_UW,eps_DW,eps_Sys
9,DLC1.2-g-s2,0.39,1.822,-28.0905,0.7056
9,DLC1.2-g-s2,0.4,3.0204,-26.5358,1.9167
9,DLC1.2-g-s2,0.41,4.2309,-24.9526,3.1406
9,DLC1.2-g-s2,0.42,5.4541,-23.3404,4.3778
9,DLC1.2-g-s2,0.43,6.6899,-21.6988,5.6282
9,DLC1.2-g-s2,0.44,7.9383,-20.0275,6.8918
9,DLC1.2-g-s2,0.45,9.1992,-18.3259,8.1687
9,DLC1.2-g-s2,0.46,10.4729,-16.5938,9.4591
9,DLC1.2-g-s2,0.47,11.7594,-14.8086,10.7637
9,DLC1.2-g-s2,0.48,13.0589,-12.9847,12.0823
9,DLC1.2-g-s2,0.49,14.3714,-11.1275,13.4147
9,DLC1.2-g-s2,0.5,15.697,-9.2364,14.7611
9,DLC1.2-g-s2,0.51,17.0359,-7.3111,16.1215
9,DLC1.2-g-s2,0.52,18.3881,-5.351,17.4961
9,DLC1.2-g-s2,0.53,19.7537,-3.3555,18.8849
9,DLC1.2-g-s2,0.54,21.133,-1.3244,20.2882
9,DLC1.2-g-s2,0.55,22.5259,0.7431,21.7061
9,DLC1.2-g-s2,0.56,23.9325,2.8473,23.1386
9,DLC1.2-g-s2,0.57,25.3531,4.9888,24.5859
9,DLC1.2-g-s2,0.58,26.7876,7.1851,26.0487
9,DLC1.2-g-s2,0.59,28.2362,9.4257,27.5268
9,DLC1.2-g-s2,0.6,29.699,11.7061,29.0201
9,DLC1.2-g-s2,0.61,31.1762,14.0268,30.5287
9,DLC1.2-g-s2,0.62,32.6677,16.3885,32.0528
9,DLC1.2-g-s2,0.63,34.1738,18.7916,33.5925
9,DLC1.2-g-s2,0.64,35.6946,21.2368,35.1479
9,DLC1.2-g-s2,0.65,37.23,23.7246,36.7191
9,DLC1.2-g-s2,0.66,38.7804,26.2557,38.3063
9,DLC1.2-g-s2,0.67,40.3457,28.8304,39.9096
9,DLC1.2-g-s2,0.68,41.9261,31.4496,41.5291
9,DLC1.2-g-s2,0.69,43.5218,34.1256,43.1655
9,DLC1.2-g-s2,0.7,45.1327,36.851,44.8185
9,DLC1.2-g-s2,0.71,46.7591,39.6231,46.4882
9,DLC1.2-g-s2,0.72,48.401,42.4423,48.1747
9,DLC1.2-g-s2,0.73,50.0586,45.3094,49.8781
9,DLC1.2-g-s2,0.74,51.732,48.2249,51.5986
9,DLC1.2-g-s2,0.75,53.4212,51.1895,53.3363
9,DLC1.2-g-s2,0.76,55.1265,54.2037,55.0914
9,DLC1.2-g-s2,0.77,56.8479,57.2684,56.8639
9,DLC1.2-g-s2,0.78,58.5856,60.3839,58.6541
9,DLC1.2-g-s2,0.79,60.3396,63.5511,60.462
9,DLC1.2-g-s2,0.8,62.1102,66.7706,62.2879
9,DLC1.2-g-s2,0.81,63.8973,70.0471,64.1319
9,DLC1.2-g-s2,0.82,65.7012,73.3901,65.9947
9,DLC1.2-g-s2,0.83,67.5219,76.788,67.8758
9,DLC1.2-g-s2,0.84,69.3596,80.2413,69.7754
9,DLC1.2-g-s2,0.85,71.2144,83.7562,71.6939
9,DLC1.2-g-s2,0.86,73.0865,87.3368,73.6315
9,DLC1.2-g-s2,0.87,74.9758,90.9754,75.5881
9,DLC1.2-g-s2,0.88,76.8827,94.6727,77.5638
9,DLC1.2-g-s2,0.89,78.8071,98.4294,79.5588
9,DLC1.2-g-s2,0.9,80.7493,102.2463,81.5732
9,DLC1.2-g-s2,0.91,82.7093,106.124,83.6072
9,DLC1.2-g-s2,0.92,84.6873,110.0634,85.6609
9,DLC1.2-g-s2,0.93,86.6833,114.0651,87.7345
9,DLC1.2-g-s2,0.94,88.6976,118.1299,89.828
9,DLC1.2-g-s2,0.95,90.7303,122.2586,91.9418
9,DLC1.2-g-s2,0.96,92.7814,126.4518,94.0759
9,DLC1.2-g-s2,0.97,94.8512,130.7104,96.2305
9,DLC1.2-g-s2,0.98,96.9397,135.0351,98.4058
9,DLC1.2-g-s2,0.99,99.0471,139.4267,100.6018
9,DLC1.2-g-s2,1.0,101.1735,143.8986,102.8194
9,DLC1.2-g-s2,1.01,103.319,148.4577,105.0587
9,DLC1.2-g-s2,1.02,105.4838,153.0967,107.3198
9,DLC1.2-g-s2,1.03,107.6679,157.8073,109.6024
9,DLC1.2-g-s2,1.04,109.8717,162.5904,111.9067
9,DLC1.2-g-s2,1.05,112.0951,167.4468,114.2328
9,DLC1.2-g-s2,1.06,114.3382,172.3772,116.5809
9,DLC1.2-g-s2,1.07,116.6014,177.3826,118.9511
9,DLC1.2-g-s2,1.08,118.8846,182.4639,121.3437
9,DLC1.2-g-s2,1.09,121.188,187.6218,123.7588
9,DLC1.2-g-s2,1.1,123.5118,192.8573,126.1966
9,DLC1.2-g-s2,1.11,125.856,198.1712,128.6572
9,DLC1.2-g-s2,1.12,128.2209,203.5644,131.1408
9,DLC1.2-g-s2,1.13,130.6065,209.0378,133.6476
9,DLC1.2-g-s2,1.14,133.013,214.5923,136.1777
9,DLC1.2-g-s2,1.15,135.4406,220.2288,138.7314
9,DLC1.2-g-s2,1.16,137.8894,225.9621,141.3093
9,DLC1.2-g-s2,1.17,140.3594,231.7905,143.9115
9,DLC1.2-g-s2,1.18,142.8612,237.7048,146.5477
9,DLC1.2-g-s2,1.19,145.3901,243.7059,149.2133
9,DLC1.2-g-s2,1.2,147.941,249.7948,151.9037
9,DLC1.2-g-s2,1.21,150.514,255.9725,154.6189
9,DLC1.2-g-s2,1.22,153.1092,262.2398,157.3591
9,DLC1.2-g-s2,1.23,155.727,268.6035,160.1248
9,DLC1.2-g-s2,1.24,158.3673,275.0728,162.9165
9,DLC1.2-g-s2,1.25,161.0303,281.6355,165.7337
9,DLC1.2-g-s2,1.26,163.7285,288.2926,168.5887
9,DLC1.2-g-s2,1.27,166.4558,295.0588,171.4759
9,DLC1.2-g-s2,1.28,169.2064,301.9486,174.3905
9,DLC1.2-g-s2,1.29,171.9805,308.9374,177.3318
9,DLC1.2-g-s2,1.3,174.7783,316.0263,180.2999
9,DLC1.2-g-s2,1.31,177.6,323.2163,183.2949
9,DLC1.2-g-s2,1.32,180.4456,330.5086,186.3172
9,DLC1.2-g-s2,1.33,183.3154,337.9041,189.3669
9,DLC1.2-g-s2,1.34,186.2094,345.404,192.4442
9,DLC1.2-g-s2,1.35,189.1279,353.0179,195.5495
9,DLC1.2-g-s2,1.36,192.071,360.7454,198.6832
9,DLC1.2-g-s2,1.37,195.0389,368.581,201.845
9,DLC1.2-g-s2,1.38,198.0342,376.5283,205.0378
9,DLC1.2-g-s2,1.39,201.0604,384.6093,208.2656
9,DLC1.2-g-s2,1.4,204.1118,392.8031,211.5224
9,DLC1.2-g-s2,1.41,207.1888,401.1109,214.8083
9,DLC1.2-g-s2,1.42,210.2915,409.5338,218.1236
9,DLC1.2-g-s2,1.43,213.4201,418.0731,221.4686
9,DLC1.2-g-s2,1.44,216.5747,426.7301,224.8433
9,DLC1.2-g-s2,1.45,219.7554,435.5058,228.248
9,DLC1.2-g-s2,1.46,222.9625,444.4016,231.683
9,DLC1.2-g-s2,1.47,226.1961,453.4186,235.1484
9,DLC1.2-g-s2,1.48,229.4564,462.5582,238.6444
9,DLC1.2-g-s2,1.49,232.7434,471.8215,242.1713
9,DLC1.2-g-s2,1.5,236.0575,481.2099,245.7292
9,DLC1.2-g-s2,1.51,239.3988,490.7245,249.3184
9,DLC1.2-g-s2,1.52,242.7673,500.3667,252.9391
9,DLC1.2-g-s2,1.53,246.1634,510.1377,256.5915
9,DLC1.2-g-s2,1.54,249.5871,520.0389,260.2758
9,DLC1.2-g-s2,1.55,253.0386,530.0714,263.9923
9,DLC1.2-g-s2,1.56,256.5182,540.2609,267.7421
9,DLC1.2-g-s2,1.57,260.0259,550.5862,271.5245
9,DLC1.2-g-s2,1.58,263.5619,561.0481,275.3398
9,DLC1.2-g-s2,1.59,267.1265,571.6479,279.1882
9,DLC1.2-g-s2,1.6,270.7197,582.387,283.0698
9,DLC1.2-g-s2,1.61,274.3417,593.2861,286.9857
9,DLC1.2-g-s2,1.62,277.9928,604.3278,290.9354
9,DLC1.2-g-s2,1.63,281.6731,615.5135,294.9191
9,DLC1.2-g-s2,1.64,285.3828,626.8447,298.937
9,DLC1.2-g-s2,1.65,289.1219,638.3227,302.9894
9,DLC1.2-g-s2,1.66,292.8908,649.949,307.0764
9,DLC1.2-g-s2,1.67,296.6896,661.7249,311.1983
9,DLC1.2-g-s2,1.68,300.5185,673.6521,315.3554
9,DLC1.2-g-s2,1.69,304.3776,685.7319,319.5478
9,DLC1.2-g-s2,1.7,308.2671,697.9657,323.7758
9,DLC1.2-g-s2,1.71,312.1872,710.3551,328.0396
9,DLC1.2-g-s2,1.72,316.138,722.9014,332.3396
9,DLC1.2-g-s2,1.73,320.1198,735.6063,336.6758
9,DLC1.2-g-s2,1.74,324.1328,748.4712,341.0485
9,DLC1.2-g-s2,1.75,328.1771,761.4976,345.4581
9,DLC1.2-g-s2,1.76,332.2528,774.7024,349.9052
9,DLC1.2-g-s2,1.77,336.3602,788.0761,354.3899
9,DLC1.2-g-s2,1.78,340.4995,801.6165,358.912
9,DLC1.2-g-s2,1.79,344.6708,815.3252,363.4719
9,DLC1.2-g-s2,1.8,348.8744,829.2039,368.0698
9,DLC1.2-g-s2,1.81,353.1103,843.254,372.706
9,DLC1.2-g-s2,1.82,357.3788,857.4773,377.3807
9,DLC1.2-g-s2,1.83,361.6801,871.8752,382.0941
9,DLC1.2-g-s2,1.84,366.0144,886.4493,386.8466
9,DLC1.2-g-s2,1.85,370.3817,901.2013,391.6382
9,DLC1.2-g-s2,1.86,374.7825,916.1328,396.4694
9,DLC1.2-g-s2,1.87,379.2167,931.2453,401.3403
9,DLC1.2-g-s2,1.88,383.6846,946.5406,406.2512
9,DLC1.2-g-s2,1.89,388.1864,962.0203,411.2024
9,DLC1.2-g-s2,1.9,392.7224,977.686,416.1941
9,DLC1.2-g-s2,1.91,397.2925,993.5394,421.2265
9,DLC1.2-g-s2,1.92,401.8972,1009.5963,426.3005
9,DLC1.2-g-s2,1.93,406.5364,1025.8496,431.416
9,DLC1.2-g-s2,1.94,411.2106,1042.2962,436.5731
9,DLC1.2-g-s2,1.95,415.9197,1058.9379,441.7719
9,DLC1.2-g-s2,1.96,420.6641,1075.7764,447.0129
9,DLC1.2-g-s2,1.97,425.4439,1092.8135,452.2962
9,DLC1.2-g-s2,1.98,430.2593,1110.0507,457.622
9,DLC1.2-g-s2,1.99,435.1105,1127.49,462.9907
9,DLC1.2-g-s2,2.0,439.9978,1145.133,468.4026
9,DLC1.2-g-s2,2.01,444.9212,1162.9815,473.8578
9,DLC1.2-g-s2,2.02,449.881,1181.0465,479.3571
9,DLC1.2-g-s2,2.03,454.8774,1199.327,484.9005
9,DLC1.2-g-s2,2.04,459.9106,1217.8189,490.4882
9,DLC1.2-g-s2,2.05,464.9808,1236.5238,496.1203
9,DLC1.2-g-s2,2.06,470.0881,1255.4436,501.7972
9,DLC1.2-g-s2,2.07,475.2329,1274.5802,507.519
9,DLC1.2-g-s2,2.08,480.4152,1293.9436,513.2866
9,DLC1.2-g-s2,2.09,485.6353,1313.5329,519.0999
9,DLC1.2-g-s2,2.1,490.8934,1333.3448,524.959
9,DLC1.2-g-s2,2.11,496.1897,1353.3812,530.8643
9,DLC1.2-g-s2,2.12,501.5243,1373.6439,536.816
9,DLC1.2-g-s2,2.13,506.8976,1394.135,542.8143
9,DLC1.2-g-s2,2.14,512.3096,1414.8562,548.8596
9,DLC1.2-g-s2,2.15,517.7782,1435.8094,554.9689
9,DLC1.2-g-s2,2.16,523.3012,1456.9966,561.1403
9,DLC1.2-g-s2,2.17,528.8641,1478.4197,567.3598
9,DLC1.2-g-s2,2.18,534.4668,1500.0807,573.6277
9,DLC1.2-g-s2,2.19,540.1098,1521.9814,579.9443
9,DLC1.2-g-s2,2.2,545.793,1544.1238,586.3099
9,DLC1.2-g-s2,2.21,551.5169,1566.51,592.7247
9,DLC1.2-g-s2,2.22,557.2815,1589.1417,599.189
9,DLC1.2-g-s2,2.23,563.0871,1612.0211,605.7032
9,DLC1.2-g-s2,2.24,568.934,1635.1501,612.2675
9,DLC1.2-g-s2,2.25,574.8222,1658.5307,618.8822
9,DLC1.2-g-s2,2.26,580.7521,1682.1649,625.5476
9,DLC1.2-g-s2,2.27,586.7238,1706.0548,632.264
9,DLC1.2-g-s2,2.28,592.7375,1730.2023,639.0317
9,DLC1.2-g-s2,2.29,598.7935,1754.6095,645.851
9,DLC1.2-g-s2,2.3,604.892,1779.2784,652.7221
9,DLC1.2-g-s2,2.31,611.0332,1804.2111,659.6454
9,DLC1.2-g-s2,2.32,617.2173,1829.4097,666.6212
9,DLC1.2-g-s2,2.33,623.4446,1854.8762,673.6498
9,DLC1.2-g-s2,2.34,629.7152,1880.6127,680.7314
9,DLC1.2-g-s2,2.35,636.0293,1906.6213,687.8665
9,DLC1.2-g-s2,2.36,642.3873,1932.904,695.0552
9,DLC1.2-g-s2,2.37,648.7892,1959.4631,702.2978
9,DLC1.2-g-s2,2.38,655.2353,1986.3006,709.5948
9,DLC1.2-g-s2,2.39,661.7259,2013.4187,716.9463
9,DLC1.2-g-s2,2.4,668.2612,2040.8194,724.3528
9,DLC1.2-g-s2,2.41,674.8413,2068.505,731.8144
9,DLC1.2-g-s2,2.42,681.4666,2096.4775,739.3316
9,DLC1.2-g-s2,2.43,688.1372,2124.7392,746.9046
9,DLC1.2-g-s2,2.44,694.8533,2153.2923,754.5337
9,DLC1.2-g-s2,2.45,701.6152,2182.1389,762.2193
9,DLC1.2-g-s2,2.46,708.4231,2211.2811,769.9616
9,DLC1.2-g-s2,2.47,715.2772,2240.7213,777.761
9,DLC1.2-g-s2,2.48,722.1778,2270.4616,785.6177
9,DLC1.2-g-s2,2.49,729.1251,2300.5043,793.5322
9,DLC1.2-g-s2,2.5,736.1192,2330.8516,801.5047
9,DLC1.2-g-s2,2.51,743.1605,2361.5056,809.5355
9,DLC1.2-g-s2,2.52,750.2492,2392.4688,817.625
9,DLC1.2-g-s2,2.53,757.3854,2423.7433,825.7734
9,DLC1.2-g-s2,2.54,764.5695,2455.3313,833.9812
9,DLC1.2-g-s2,2.55,771.8016,2487.2353,842.2485
9,DLC1.2-g-s2,2.56,779.082,2519.4575,850.5758
9,DLC1.2-g-s2,2.57,786.4108,2552.0001,858.9633
9,DLC1.2-g-s2,2.58,793.7885,2584.8655,867.4115
9,DLC1.2-g-s2,2.59,801.2151,2618.056,875.9205
9,DLC1.2-g-s2,2.6,808.6909,2651.5739,884.4908
9,DLC1.2-g-s2,2.61,816.2161,2685.4216,893.1226
9,DLC1.2-g-s2,2.62,823.7911,2719.6014,901.8164
9,DLC1.2-g-s2,2.63,831.4159,2754.1156,910.5723
9,DLC1.2-g-s2,2.64,839.0909,2788.9667,919.3908
9,DLC1.2-g-s2,2.65,846.8162,2824.157,928.2723
9,DLC1.2-g-s2,2.66,854.5922,2859.6888,937.2169
9,DLC1.2-g-s2,2.67,862.419,2895.5646,946.2251
9,DLC1.2-g-s2,2.68,870.2969,2931.7869,955.2971
9,DLC1.2-g-s2,2.69,878.2262,2968.3579,964.4334
9,DLC1.2-g-s2,2.7,886.207,3005.2801,973.6343
9,DLC1.2-g-s2,2.71,894.2396,3042.556,982.9
9,DLC1.2-g-s2,2.72,902.3243,3080.1879,992.231
9,DLC1.2-g-s2,2.73,910.4613,3118.1784,1001.6276
9,DLC1.2-g-s2,2.74,918.6508,3156.5299,1011.09
9,DLC1.2-g-s2,2.75,926.893,3195.2449,1020.6188
9,DLC1.2-g-s2,2.76,935.1883,3234.3258,1030.2141
9,DLC1.2-g-s2,2.77,943.5369,3273.7751,1039.8764
9,DLC1.2-g-s2,2.78,951.9389,3313.5954,1049.606
9,DLC1.2-g-s2,2.79,960.3947,3353.7891,1059.4033
9,DLC1.2-g-s2,2.8,968.9045,3394.3588,1069.2685
9,DLC1.2-g-s2,2.81,977.4685,3435.3069,1079.202
9,DLC1.2-g-s2,2.82,986.087,3476.6361,1089.2043
9,DLC1.2-g-s2,2.83,994.7602,3518.3488,1099.2756
9,DLC1.2-g-s2,2.84,1003.4884,3560.4477,1109.4162
9,DLC1.2-g-s2,2.85,1012.2719,3602.9352,1119.6266
9,DLC1.2-g-s2,2.86,1021.1108,3645.814,1129.9071
9,DLC1.2-g-s2,2.87,1030.0054,3689.0867,1140.258
9,DLC1.2-g-s2,2.88,1038.956,3732.7558,1150.6798
9,DLC1.2-g-s2,2.89,1047.9629,3776.8239,1161.1727
9,DLC1.2-g-s2,2.9,1057.0262,3821.2937,1171.7371
9,DLC1.2-g-s2,2.91,1066.1462,3866.1678,1182.3734
9,DLC1.2-g-s2,2.92,1075.3233,3911.4488,1193.0819
9,DLC1.2-g-s2,2.93,1084.5575,3957.1393,1203.863
9,DLC1.2-g-s2,2.94,1093.8492,4003.242,1214.7171
9,DLC1.2-g-s2,2.95,1103.1987,4049.7596,1225.6445
9,DLC1.2-g-s2,2.96,1112.6062,4096.6947,1236.6456
9,DLC1.2-g-s2,2.97,1122.0719,4144.05,1247.7207
9,DLC1.2-g-s2,2.98,1131.5961,4191.8283,1258.8702
9,DLC1.2-g-s2,2.99,1141.1791,4240.0321,1270.0945
9,DLC1.2-g-s2,3.0,1150.8211,4288.6642,1281.394
9,DLC1.2-g-s3,0.0,-42.8485,-80.6458,-44.2169
9,DLC1.2-g-s3,0.01,-42.0265,-80.1462,-43.4071
9,DLC1.2-g-s3,0.02,-41.1943,-79.6266,-42.5869
9,DLC1.2-g-s3,0.03,-40.3518,-79.0852,-41.756
9,DLC1.2-g-s3,0.04,-39.4991,-78.4945,-40.9135
9,DLC1.2-g-s3,0.05,-38.6358,-77.89,-40.0604
9,DLC1.2-g-s3,0.06,-37.762,-77.2714,-39.1966
9,DLC1.2-g-s3,0.07,-36.8776,-76.6384,-38.3221
9,DLC1.2-g-s3,0.08,-35.9824,-75.9907,-37.4367
9,DLC1.2-g-s3,0.09,-35.0764,-75.3282,-36.5403
9,DLC1.2-g-s3,0.1,-34.1594,-74.6505,-35.6328
9,DLC1.2-g-s3,0.11,-33.2314,-73.9576,-34.7142
9,DLC1.2-g-s3,0.12,-32.2922,-73.249,-33.7842
9,DLC1.2-g-s3,0.13,-31.3418,-72.5245,-32.8428
9,DLC1.2-g-s3,0.14,-30.38,-71.7839,-31.8899
9,DLC1.2-g-s3,0.15,-29.4068,-71.0269,-30.9253
9,DLC1.2-g-s3,0.16,-28.4219,-70.2371,-29.9485
9,DLC1.2-g-s3,0.17,-27.4254,-69.4167,-28.9593
9,DLC1.2-g-s3,0.18,-26.4172,-68.5777,-27.958
9,DLC1.2-g-s3,0.19,-25.397,-67.72,-26.9447
9,DLC1.2-g-s3,0.2,-24.3648,-66.8432,-25.9191
9,DLC1.2-g-s3,0.21,-23.3206,-65.947,-24.8812
9,DLC1.2-g-s3,0.22,-22.2641,-65.031,-23.8307
9,DLC1.2-g-s3,0.23,-21.1953,-64.095,-22.7677
9,DLC1.2-g-s3,0.24,-20.1141,-63.1386,-21.6919
9,DLC1.2-g-s3,0.25,-19.0203,-62.1615,-20.6033
9,DLC1.2-g-s3,0.26,-17.9139,-61.1633,-19.5018
9,DLC1.2-g-s3,0.27,-16.7947,-60.1438,-18.3871
9,DLC1.2-g-s3,0.28,-15.6627,-59.1026,-17.2593
9,DLC1.2-g-s3,0.29,-14.5176,-58.0394,-16.1182
9,DLC1.2-g-s3,0.3,-13.3594,-56.9538,-14.9636
9,DLC1.2-g-s3,0.31,-12.1881,-55.8454,-13.7954
9,DLC1.2-g-s3,0.32,-11.0034,-54.7076,-12.6133
9,DLC1.2-g-s3,0.33,-9.8052,-53.533,-11.417
9,DLC1.2-g-s3,0.34,-8.5935,-52.334,-10.2066
9,DLC1.2-g-s3,0.35,-7.3681,-51.1102,-8.9822
9,DLC1.2-g-s3,0.36,-6.1289,-49.8612,-7.7435
9,DLC1.2-g-s3,0.37,-4.8758,-48.5866,-6.4905
9,DLC1.2-g-s3,0.38,-3.6086,-47.286,-5.2231
9,DLC1.2-g-s3,0.39,-2.3273,-45.9591,-3.941
9,DLC1.2-g-s3,0.4,-1.0317,-44.6055,-2.6441
9,DLC1.2-g-s3,0.41,0.2783,-43.2248,-1.3324
9,DLC1.2-g-s3,0.42,1.6028,-41.8166,-0.0057
9,DLC1.2-g-s3,0.43,2.9419,-40.3804,1.3361
9,DLC1.2-g-s3,0.44,4.2959,-38.9159,2.6933
9,DLC1.2-g-s3,0.45,5.6646,-37.4227,4.0658
9,DLC1.2-g-s3,0.46,7.0485,-35.9004,5.4539
9,DLC1.2-g-s3,0.47,8.4474,-34.3485,6.8576
9,DLC1.2-g-s3,0.48,9.8616,-32.7666,8.2772
9,DLC1.2-g-s3,0.49,11.2912,-31.1544,9.7127
9,DLC1.2-g-s3,0.5,12.7363,-29.5113,11.1643
9,DLC1.2-g-s3,0.51,14.197,-27.8371,12.6322
9,DLC1.2-g-s3,0.52,15.6736,-26.1311,14.1164
9,DLC1.2-g-s3,0.53,17.166,-24.3931,15.6171
9,DLC1.2-g-s3,0.54,18.6744,-22.6225,17.1345
9,DLC1.2-g-s3,0.55,20.199,-20.8189,18.6687
9,DLC1.2-g-s3,0.56,21.7399,-18.982,20.2198
9,DLC1.2-g-s3,0.57,23.2971,-17.1111,21.788
9,DLC1.2-g-s3,0.58,24.871,-15.2059,23.3734
9,DLC1.2-g-s3,0.59,26.4615,-13.266,24.9762
9,DLC1.2-g-s3,0.6,28.0688,-11.2908,26.5965
9,DLC1.2-g-s3,0.61,29.6931,-9.2799,28.2345
9,DLC1.2-g-s3,0.62,31.3345,-7.2329,29.8903
9,DLC1.2-g-s3,0.63,32.9931,-5.1492,31.5641
9,DLC1.2-g-s3,0.64,34.669,-3.0284,33.256
9,DLC1.2-g-s3,0.65,36.3706,-0.87,34.974
9,DLC1.2-g-s3,0.66,38.0985,1.3296,36.7189
9,DLC1.2-g-s3,0.67,39.8445,3.6055,38.484
9,DLC1.2-g-s3,0.68,41.6087,5.9319,40.2687
9,DLC1.2-g-s3,0.69,43.3913,8.2999,42.0725
9,DLC1.2-g-s3,0.7,45.1924,10.7099,43.8958
9,DLC1.2-g-s3,0.71,47.0121,13.1637,45.7388
9,DLC1.2-g-s3,0.72,48.8507,15.6801,47.6021
9,DLC1.2-g-s3,0.73,50.7081,18.2409,49.4854
9,DLC1.2-g-s3,0.74,52.5847,20.8537,51.3891
9,DLC1.2-g-s3,0.75,54.4805,23.5226,53.3134
9,DLC1.2-g-s3,0.76,56.3957,26.2381,55.2582
9,DLC1.2-g-s3,0.77,58.3304,29.0009,57.2235
9,DLC1.2-g-s3,0.78,60.2847,31.8115,59.2096
9,DLC1.2-g-s3,0.79,62.2589,34.6706,61.2167
9,DLC1.2-g-s3,0.8,64.2531,37.5787,63.2449
9,DLC1.2-g-s3,0.81,66.2674,40.5365,65.2943
9,DLC1.2-g-s3,0.82,68.302,43.5446,67.3652
9,DLC1.2-g-s3,0.83,70.357,46.6036,69.4578
9,DLC1.2-g-s3,0.84,72.4325,49.714,71.5721
9,DLC1.2-g-s3,0.85,74.5288,52.8766,73.7083
9,DLC1.2-g-s3,0.86,76.646,56.1029,75.8672
9,DLC1.2-g-s3,0.87,78.7842,59.393,78.0487
9,DLC1.2-g-s3,0.88,80.9437,62.7378,80.2527
9,DLC1.2-g-s3,0.89,83.1244,66.138,82.4794
9,DLC1.2-g-s3,0.9,85.328,69.6044,84.7306
9,DLC1.2-g-s3,0.91,87.5618,73.1433,87.0138
9,DLC1.2-g-s3,0.92,89.8176,76.7487,89.3206
9,DLC1.2-g-s3,0.93,92.0956,80.4261,91.6516
9,DLC1.2-g-s3,0.94,94.3959,84.1641,94.0064
9,DLC1.2-g-s3,0.95,96.7187,87.9636,96.3852
9,DLC1.2-g-s3,0.96,99.0641,91.8253,98.7883
9,DLC1.2-g-s3,0.97,101.4377,95.7499,101.2209
9,DLC1.2-g-s3,0.98,103.84,99.7381,103.6835
9,DLC1.2-g-s3,0.99,106.2655,103.7908,106.171
9,DLC1.2-g-s3,1.0,108.7144,107.9086,108.6837
9,DLC1.2-g-s3,1.01,111.187,112.0923,111.2216
9,DLC1.2-g-s3,1.02,113.6835,116.3428,113.7851
9,DLC1.2-g-s3,1.03,116.2038,120.6606,116.3743
9,DLC1.2-g-s3,1.04,118.7484,125.0468,118.9893
9,DLC1.2-g-s3,1.05,121.3172,129.5019,121.6305
9,DLC1.2-g-s3,1.06,123.9105,134.0269,124.2979
9,DLC1.2-g-s3,1.07,126.5285,138.6343,126.9923
9,DLC1.2-g-s3,1.08,129.1712,143.3385,129.7143
9,DLC1.2-g-s3,1.09,131.839,148.1168,132.4633
9,DLC1.2-g-s3,1.1,134.532,152.9702,135.2394
9,DLC1.2-g-s3,1.11,137.2503,157.8996,138.0429
9,DLC1.2-g-s3,1.12,139.9941,162.9058,140.874
9,DLC1.2-g-s3,1.13,142.7636,167.9897,143.7328
9,DLC1.2-g-s3,1.14,145.559,173.1522,146.6197
9,DLC1.2-g-s3,1.15,148.3804,178.4,149.5349
9,DLC1.2-g-s3,1.16,151.2281,183.7406,152.479
9,DLC1.2-g-s3,1.17,154.1021,189.181,155.4525
9,DLC1.2-g-s3,1.18,157.0028,194.7165,158.4553
9,DLC1.2-g-s3,1.19,159.9302,200.3371,161.4871
9,DLC1.2-g-s3,1.2,162.8845,206.0438,164.5483
9,DLC1.2-g-s3,1.21,165.866,211.8374,167.639
9,DLC1.2-g-s3,1.22,168.8748,217.7191,170.7595
9,DLC1.2-g-s3,1.23,171.9111,223.6897,173.9099
9,DLC1.2-g-s3,1.24,174.975,229.7504,177.0905
9,DLC1.2-g-s3,1.25,178.0668,235.9021,180.3016
9,DLC1.2-g-s3,1.26,181.1866,242.1458,183.5432
9,DLC1.2-g-s3,1.27,184.3347,248.4826,186.8157
9,DLC1.2-g-s3,1.28,187.5112,254.9135,190.1192
9,DLC1.2-g-s3,1.29,190.7162,261.4396,193.454
9,DLC1.2-g-s3,1.3,193.9501,268.0618,196.8204
9,DLC1.2-g-s3,1.31,197.2129,274.7813,200.2185
9,DLC1.2-g-s3,1.32,200.505,281.599,203.6485
9,DLC1.2-g-s3,1.33,203.8263,288.5162,207.1107
9,DLC1.2-g-s3,1.34,207.1772,295.5337,210.6054
9,DLC1.2-g-s3,1.35,210.5578,302.6528,214.1327
9,DLC1.2-g-s3,1.36,213.9684,309.8746,217.6928
9,DLC1.2-g-s3,1.37,217.4091,317.2,221.2861
9,DLC1.2-g-s3,1.38,220.8801,324.6303,224.9127
9,DLC1.2-g-s3,1.39,224.3816,332.1665,228.5729
9,DLC1.2-g-s3,1.4,227.9138,339.8097,232.2668
9,DLC1.2-g-s3,1.41,231.4769,347.5612,235.9949
9,DLC1.2-g-s3,1.42,235.0711,355.4219,239.7572
9,DLC1.2-g-s3,1.43,238.6966,363.3931,243.554
9,DLC1.2-g-s3,1.44,242.3536,371.4915,247.3861
9,DLC1.2-g-s3,1.45,246.0422,379.7093,251.2536
9,DLC1.2-g-s3,1.46,249.7628,388.0417,255.1563
9,DLC1.2-g-s3,1.47,253.5154,396.4901,259.0945
9,DLC1.2-g-s3,1.48,257.3003,405.0683,263.0689
9,DLC1.2-g-s3,1.49,261.1177,413.7679,267.0795
9,DLC1.2-g-s3,1.5,264.9788,422.5874,271.1368
9,DLC1.2-g-s3,1.51,268.8749,431.528,275.2327
9,DLC1.2-g-s3,1.52,272.8041,440.591,279.3654
9,DLC1.2-g-s3,1.53,276.7668,449.7777,283.5352
9,DLC1.2-g-s3,1.54,280.7632,459.0891,287.7425
